LAMBDA,FLUX,FERROR
10990.114,8.630549796592494e-19,1.1475062731823992e-18
10990.623,6.981596996300848e-19,1.4142346843074158e-18
11013.902,2.6662868323725358e-18,1.110457372261426e-18
11014.416,4.303500249428364e-18,8.621493273486095e-19
11014.565,3.0518735928214907e-18,1.1674715380968684e-18
11015.076,1.8838199633632406e-18,1.4264402912607044e-18
11038.35,4.814123434210276e-18,1.1220440624414943e-18
11038.865,4.427121202721544e-18,8.6420029954865695e-19
11039.016,6.4847298619626165e-19,1.1652665991084438e-18
11039.529,2.6571325816413165e-18,1.4375100624749406e-18
11062.797,5.1210862909763e-18,1.1369067466501548e-18
11063.313999999997,3.841706515624489e-18,8.574819550959869e-19
11063.467,3.2515061522384656e-18,1.1781058055515842e-18
11063.981000000002,5.027970171629856e-18,1.472225992335859e-18
11087.244,3.75633857266374e-18,1.1387363126740812e-18
11087.765,3.1209771014087098e-18,8.482109287846841e-19
11087.918,3.5376987574074265e-18,1.1330521046932562e-18
11088.435,1.486075872209166e-18,1.4805747518947099e-18
11111.691,2.0290381375137643e-18,1.1422503899004805e-18
11112.214,2.3393001848465814e-18,8.397757537791533e-19
11112.368,2.498921210594741e-18,1.1195657982687711e-18
11112.888,1.5216501960879444e-18,1.4682968999301914e-18
11136.139,4.209798256751284e-18,1.2283688322849222e-18
11136.663,2.8358974956742563e-18,8.280751779108958e-19
11136.817,2.3787255809462164e-18,1.130843272046188e-18
11137.341,-1.0715937927735774e-18,1.5274453565164646e-18
11150.0625,2.0090726636530265e-18,1.9356007284623928e-19
11160.581,4.007506656520525e-18,1.1773255553174602e-18
11161.107,3.6728425147253856e-18,8.466153012237143e-19
11161.267,1.0004171403721927e-18,1.1155078442023612e-18
11161.792,3.5727880140889745e-18,1.4953311776315185e-18
11185.028,2.2255469293464345e-18,1.143166768253364e-18
11185.552,3.2925138885818694e-18,8.352780358642948e-19
11185.718,2.0615585235758898e-18,1.1275517451959948e-18
11186.244,1.5361135862267248e-18,1.4588474608433557e-18
11195.993,1.4193837393781366e-18,2.3664652728588667e-19
11196.242,2.1603587123854717e-18,2.0838793337983053e-19
11196.545,1.5964513322252598e-18,2.6099315343751507e-19
11196.793,1.8726398149504595e-18,1.8357629860479292e-19
11209.476,1.9459282660350426e-18,1.1226564566048348e-18
11210.001,3.304336965554106e-18,8.3713940349296015e-19
11210.168,1.6350593914588027e-18,1.1121577657742953e-18
11210.697,2.6476496851269157e-19,1.4386750528860827e-18
11233.923,2.3049317407182205e-18,1.0948329025681213e-18
11234.451,3.2164811471385392e-18,8.3096279433694e-19
11234.619,-2.2886363042043117e-18,1.1019602557873769e-18
11235.15,7.181222778013914e-19,1.4173345612744206e-18
11242.714,2.235485947096786e-18,2.3445749589633756e-19
11242.97,2.120354107299361e-18,2.0614076379732658e-19
11243.268999999998,1.7119957752190844e-18,2.5941317412871796e-19
11243.523,2.144875981420736e-18,1.8103315261761158e-19
11258.37,2.95554358566339e-18,1.0820918684658221e-18
11258.9,2.1050410073139035e-18,8.25133222742175e-19
11259.07,-1.5053324503523228e-18,1.0871700879777187e-18
11259.604,1.8016704275932378e-18,1.3992314258639326e-18
11282.816,2.0152522336192403e-18,1.064092292946793e-18
11283.35,1.768465024363674e-18,8.315919250224893e-19
11283.521,4.6888099489450175e-18,1.1258479234064659e-18
11284.056,1.0326227766503153e-18,1.3702711706798165e-18
11289.435,2.5244859192082794e-18,2.3320730395434996e-19
11289.697,2.0384053785975652e-18,2.037530513760728e-19
11289.993,1.8234518323989086e-18,2.5749719705531985e-19
11290.255,2.1040075394936336e-18,1.7734261827262174e-19
11336.155,2.058692005787065e-18,2.244030151119336e-19
11336.426,2.008893473522394e-18,2.019802867448791e-19
11336.717,1.5609709647898336e-18,2.530545313667451e-19
11336.985,2.0055671023373663e-18,1.7345958631823548e-19
11382.876,2.0787723757099073e-18,2.2068231467362156e-19
11383.154,2.108369562573321e-18,2.0075515938778398e-19
11383.438999999997,1.5931418152582557e-18,2.5385485395924196e-19
11383.717,2.067896348608588e-18,1.6946652077178033e-19
11429.597,2.8261070639970077e-18,2.228350942533493e-19
11429.882,2.161239782749252e-18,2.0016491996196443e-19
11430.163,2.1371393631603944e-18,2.5487294358276484e-19
11430.447,2.163906045497886e-18,1.6759422264415864e-19
11476.318,2.370201099135648e-18,2.2196824826541384e-19
11476.609,2.471908604574363e-18,2.0273366906287002e-19
11476.887,2.1836671917725638e-18,2.536433691752214e-19
11477.178999999998,2.3511180838774945e-18,1.6737189988075043e-19
11523.039,2.1755219772634766e-18,2.1622816205990852e-19
11523.338,2.6695090956962054e-18,2.057058006123915e-19
11523.61,2.2750238793396763e-18,2.5643018917353893e-19
11523.909,2.6298056904573412e-18,1.6878504630695748e-19
11569.76,2.282915205163149e-18,2.1664730004234102e-19
11570.065,2.440375384335697e-18,2.029903274774565e-19
11570.334,2.537298177428661e-18,2.5753620968762415e-19
11570.641,2.511558062043761e-18,1.66231019294732e-19
11616.48,2.1208006340477383e-18,2.1100692312482996e-19
11616.793,2.4471042630280772e-18,2.030024159633453e-19
11617.058,2.5347343399348832e-18,2.6115096069132095e-19
11617.371,2.65404322772398e-18,1.6503951438139242e-19
11663.201,2.3287813216080315e-18,2.0990635976453867e-19
11663.521,2.5640363962453047e-18,2.0297596722706563e-19
11663.694,2.096035923093817e-18,2.662093393784813e-19
11664.102,2.6685790959141174e-18,1.6271995820143008e-19
11707.306,1.8799045762745604e-18,1.4834703182534352e-19
11709.922,2.9515819643594354e-18,2.0696973751925556e-19
11710.25,2.497258485311998e-18,1.997865749640164e-19
11710.508999999998,1.664709587508689e-18,2.9664488875986434e-19
11756.643,2.7486205921359926e-18,1.9835890003848195e-19
11756.978,2.436641035633195e-18,1.961892985855202e-19
11758.369,2.083064492043014e-18,2.4587088090349364e-19
11760.425,1.9227463677149247e-18,1.4165909575512433e-19
11803.363,2.8307504673608245e-18,1.9679808847265122e-19
11803.705,2.5905760728771726e-18,1.956305688540807e-19
11803.952,3.0264465365587718e-18,2.510614444177217e-19
11804.765,2.8084288388165307e-18,1.578886522190713e-19
11850.085,2.752118619884085e-18,1.9165071407221227e-19
11850.434,2.6796208400675778e-18,1.9571459922975224e-19
11850.676,2.2620222774030903e-18,2.4841168661997134e-19
11851.025,2.6960172385830755e-18,1.5145040972089654e-19
11895.186000000003,2.6802804470742216e-18,2.004575153314153e-19
11896.357,2.4518706213630734e-18,1.8484033302620496e-19
11897.399,2.667746389659277e-18,2.5073674818787433e-19
11897.757,2.492833296989234e-18,1.4798649715100948e-19
11943.133,2.898355636471942e-18,2.1390038109965046e-19
11944.083,2.7005103440223333e-18,1.889206426158162e-19
11944.122,2.1775578980973687e-18,2.451033945377826e-19
11944.487,2.4009537880412895e-18,1.4751296045349373e-19
11990.247,2.32922711108008e-18,1.7983624616840128e-19
11990.846,2.952229047341844e-18,2.461916933497898e-19
11991.219,2.2028316929001336e-18,1.4562973831726535e-19
11992.234,2.4221409837266774e-18,1.9850531312313836e-19
12035.686000000003,5.616274287933882e-19,3.2935962786594373e-19
12036.968,2.5998833063999394e-18,1.826574164925914e-19
12037.344,2.347892810252515e-18,1.8919045962135756e-19
12037.949,2.314684167502703e-18,1.4368571407696414e-19
12077.798,2.0996634257715544e-18,1.3208648265776015e-19
12083.6875,2.1911324987190645e-18,1.7601197219342963e-19
12084.07,2.2692657917911052e-18,1.8682062303407387e-19
12087.176,2.1660786330778785e-18,2.406797855085802e-19
12130.407,2.6957119847375997e-18,1.796141607871445e-19
12130.798,2.0761538680007243e-18,1.8549669446220803e-19
12130.871,1.0771137113363057e-18,2.9703056769617213e-19
12138.754,1.964473635530894e-18,1.248305290851355e-19
12177.128,2.5426997516359955e-18,1.7594931803158818e-19
12177.526000000002,2.2221748723733722e-18,1.8461243729724525e-19
12177.726,2.2526225091325565e-18,1.3840123597869904e-19
12178.919,2.0120063588610356e-18,2.2970408508774994e-19
12222.851,1.6450016173674505e-18,1.8767198493795406e-19
12224.254,2.387051046268255e-18,1.8136162515899438e-19
12224.464,2.174305939913318e-18,2.2707182551430787e-19
12225.268,2.002834147745417e-18,1.3359876797537296e-19
12261.2705,1.796231562876903e-18,1.7478727929131393e-19
12271.1875,2.1411127147170247e-18,2.2282591763236576e-19
12271.596,1.9752144570788203e-18,1.3040663814419587e-19
12272.379,2.0028406169696705e-18,1.7029016924173911e-19
12316.805,1.928680194485513e-18,1.666101756521829e-19
12317.91,2.3095208450003543e-18,2.193608064501767e-19
12318.327,2.31118165360977e-18,1.326792980351644e-19
12327.201,1.4313784515327606e-18,1.7723673833011038e-19
12362.494,2.129333401679151e-18,1.701192159006139e-19
12364.618,1.6445356186939137e-18,1.614408079567257e-19
12364.633999999998,1.744819730412522e-18,2.1029247059023898e-19
12365.058,2.154397467055415e-18,1.2919462742722842e-19
12410.731000000002,1.7663162245643254e-18,1.6204736284818742e-19
12411.357,1.609960678504409e-18,2.0726615745142423e-19
12411.789,1.86483867502084e-18,1.2643033921284342e-19
12412.801,2.1134197313070944e-18,1.682180482934936e-19
12457.453,1.7957533907413942e-18,1.6050215115346844e-19
12457.893999999998,1.938863894389882e-18,1.5941827046713973e-19
12458.081,1.4982059563552235e-18,2.0214030291055282e-19
12458.52,1.6333846843365599e-18,1.2420637519432351e-19
12504.174,1.5954713254756962e-18,1.583723979107937e-19
12504.621,1.83006691151732e-18,1.5652277072831412e-19
12504.805,1.9393952115256184e-18,2.030278564152738e-19
12505.251,1.5042595233387235e-18,1.2339508024062275e-19
12550.895,1.3799135167176326e-18,1.561590440015613e-19
12551.35,1.7606480535418695e-18,1.5320371152820454e-19
12551.529,1.6951830395091573e-18,1.9884868266589516e-19
12551.981000000002,1.4802150119318561e-18,1.2223627422383826e-19
12597.615,1.165825169720919e-18,1.5598032080606935e-19
12598.077,1.6863993258612644e-18,1.511804844939821e-19
12598.253,1.3212181574206715e-18,1.9380031757179153e-19
12598.713,1.5926402441757433e-18,1.2295214641594745e-19
12644.336,1.024977545826639e-18,1.5453584100141197e-19
12644.805,1.5018492552802077e-18,1.487315540224111e-19
12644.977,1.4922371539137182e-18,1.924451401914552e-19
12645.443,1.2514404297138174e-18,1.21238779589804e-19
12691.007,1.4890605539830813e-18,1.6007135186213686e-19
12691.533,1.1005463559687957e-18,1.439976271688688e-19
12691.699,1.3416773725077573e-18,1.8916125861167012e-19
12692.175,1.2309587262864743e-18,1.2072018198917808e-19
12737.837,1.4397565512486712e-18,1.5679163700331608e-19
12738.261,1.0708184068416053e-18,1.4015929551442577e-19
12738.423,1.2233480106640428e-18,1.8702388708814166e-19
12738.905,1.490722842042136e-18,1.2109198987402398e-19
12784.498,9.186644413570594e-19,1.5217058711788313e-19
12784.988,1.0467167625052697e-18,1.3612831257203545e-19
12785.146,1.051646948638515e-18,1.7752517454389039e-19
12785.636,1.3228454359834238e-18,1.1964118516487835e-19
12831.22,9.250990998009306e-19,1.512629121324018e-19
12831.717,1.0789809803125513e-18,1.3441761593133091e-19
12831.87,9.093108371885047e-19,1.7464561033289638e-19
12832.367,1.1297329742906078e-18,1.18643692805395e-19
12877.94,1.0639465857285855e-18,1.548329151679416e-19
12878.445,9.831955116032901e-19,1.3237826056165984e-19
12878.594,1.0240145683203115e-18,1.715025418779069e-19
12879.098,1.1040764128423054e-18,1.1715877408446465e-19
12924.661,1.096414681599356e-18,1.526692327417714e-19
12925.173,1.1309584949168405e-18,1.3165653926793412e-19
12925.317,5.281591723433121e-19,1.696192952703363e-19
12925.829,1.0256678178614516e-18,1.1608154741060483e-19
12971.382,8.120388667985504e-19,1.4718228083078955e-19
12971.9,1.2845229609247457e-18,1.3101123178269136e-19
12972.041,8.44757129835442e-19,1.6946155653517608e-19
12972.56,1.0952170367050525e-18,1.1674112356619275e-19
13018.103,1.252650999752899e-18,1.50612458895437e-19
13018.629,1.2509702670263023e-18,1.2964498445693336e-19
13018.765,1.0110595945878968e-18,1.665631835258853e-19
13019.29,9.447129462283093e-19,1.163505780454441e-19
13064.789,1.1450774308765724e-18,1.500953679502851e-19
13065.356000000002,1.1775803951939401e-18,1.2552652030330992e-19
13065.489,9.882299667660457e-19,1.627183221909971e-19
13066.021,8.770918681476099e-19,1.154970743225352e-19
13111.586,1.1454361944493768e-18,1.498049285000965e-19
13111.652,4.729745512355897e-19,1.7422162452289734e-19
13112.085,9.573075426513091e-19,1.2211827039381914e-19
13112.752,8.413544039317419e-19,1.1308123035996906e-19
13158.265,9.497588776892923e-19,1.487695864124641e-19
13158.798,1.0975517706098204e-18,1.1665926099985815e-19
13158.8125,7.313815280004539e-19,1.184532541594193e-19
13159.999,5.25183999877758e-19,1.5468190356871348e-19
13204.985,6.998659364084025e-19,1.445143546471777e-19
13205.541,6.874486116562953e-19,1.1775964160857514e-19
13205.659,8.201171065522768e-19,1.5417808257985221e-19
13206.869,1.1590976904333305e-18,1.179502822222178e-19
13251.706,5.158284456464831e-19,1.4499666422548284e-19
13252.268999999998,9.069178449915643e-19,1.1716880446116203e-19
13252.383,8.323973116544342e-19,1.497909736394852e-19
13252.945,7.874596936263091e-19,1.1136728587011043e-19
13297.973,5.774073245952589e-19,1.5662729308142738e-19
13298.996,8.603652616086049e-19,1.1440037926244353e-19
13299.106000000002,6.729432114082178e-19,1.4606403551419101e-19
13299.676,7.616332084342683e-19,1.1173582815509623e-19
13343.838,7.244132301708799e-19,1.1245484958760303e-19
13345.83,6.253563014440807e-19,1.4716742523454038e-19
13345.851,5.58836615442077e-19,1.4756244123805477e-19
13346.407,8.674392466054478e-19,1.1259545704014971e-19
13391.868,3.631423432173451e-19,1.4715628243665313e-19
13392.553999999998,4.080238130966236e-19,1.485113524667106e-19
13393.138,7.145705525055731e-19,1.1263314280282163e-19
13394.226,7.887124685330375e-19,1.118881170374761e-19
13438.589,7.627332607913582e-19,1.4564048816445472e-19
13439.181,7.6912554179768585e-19,1.0990877625158239e-19
13439.277,5.960480836815709e-19,1.421445093746063e-19
13439.868,4.194012837971446e-19,1.118315847642564e-19
13485.31,6.227436784106944e-19,1.431289881891494e-19
13485.909,5.867472469280803e-19,1.0629904206124047e-19
13486.002,1.0017993455880132e-18,1.4094065819322732e-19
13486.6,6.333426547952509e-19,1.127103928918968e-19
13532.013,6.354065769309917e-19,1.4439100771223378e-19
13532.637,7.631767706182507e-19,1.0540915818671904e-19
13532.726,5.384761846224934e-19,1.3611182089942285e-19
13533.33,8.913024467208548e-19,1.1369272997418518e-19
13578.774,7.128929811474153e-19,1.4558955588417313e-19
13579.364,6.216439470021202e-19,1.043329095887159e-19
13579.448,6.9703289063423385e-19,1.3819818506557557e-19
13580.061000000003,7.5876317654365545e-19,1.1195279394914333e-19
13625.472,7.630043424375804e-19,1.444862122796703e-19
13626.093,2.1827224721943387e-19,1.0464518214015646e-19
13626.172,4.948973095546475e-19,1.3456566406273025e-19
13626.792,7.258241249543842e-19,1.133295979222429e-19
13672.192,1.03025344221642e-18,1.4763796556409528e-19
13672.567,6.735719483935855e-19,1.4259903044995053e-19
13672.821000000002,2.694891652551108e-19,1.0584867207926452e-19
13673.522,6.234433571430672e-19,1.1258497863412304e-19
13718.913,8.060345943203288e-19,1.4848887401588464e-19
13719.549,6.344905887531132e-19,1.0397531796339707e-19
13720.088,3.9040113781717475e-19,1.3381868646401786e-19
13720.253,5.758607997516061e-19,1.125930153629202e-19
13765.635,7.323555522612319e-19,1.480727379585663e-19
13766.276000000002,5.798702044963496e-19,1.0167462085807957e-19
13766.343,7.340504902946146e-19,1.3293169217218897e-19
13766.984,4.714213916853117e-19,1.1302299437589342e-19
13812.355,6.373978607380395e-19,1.4840502669313397e-19
13813.005,4.501667357219334e-19,1.0097339968775655e-19
13813.066,6.919325688399571e-19,1.3338491504842363e-19
13813.715,5.602234243727696e-19,1.1531834311114523e-19
13858.538,7.107244679848383e-19,1.8042548158084497e-19
13859.732,4.287538315918274e-19,1.0046616877602383e-19
13859.791,5.124731846690564e-19,1.30271753930845e-19
13860.445,7.042443166526443e-19,1.1592701948976227e-19
13906.03,5.69786501854381e-19,1.0076190160918438e-19
13906.515,2.435657584705564e-19,1.3269525166254632e-19
13907.091,4.725584385220574e-19,1.512481753743393e-19
13907.165,7.631690053413424e-19,1.1607611456768234e-19
13952.518,7.413526221021784e-19,1.5203729609069872e-19
13953.238,3.5615805310931205e-19,1.2866322919813618e-19
13953.6045,4.763685070286833e-19,9.979939210500541e-20
13953.918,6.232533690757007e-19,1.156954055301853e-19
13999.238,6.218926356915569e-19,1.5101067647189416e-19
13999.917,3.735811406948719e-19,9.746267536556476e-20
13999.962,4.79753802000388e-19,1.2500782505245319e-19
14000.639,6.92371337458865e-19,1.164468862536622e-19
14045.959,6.026033592811634e-19,1.5077723384405406e-19
14046.645,5.581833177559369e-19,9.638394515357322e-20
14046.686000000003,4.900817439219556e-19,1.2204659614569426e-19
14047.008999999998,7.107887077540421e-19,1.1639961624763268e-19
14092.68,7.064935894500233e-19,1.523468462414015e-19
14093.372,5.62063806109409e-19,9.551732261506199e-20
14093.408,6.124159706879375e-19,1.2154869317650786e-19
14094.409,6.484715309618599e-19,1.1610666906816698e-19
14139.4,6.76266130731028e-19,1.5393719605150042e-19
14140.101,3.768034552698909e-19,9.49931469884542e-20
14140.132,7.372510666323451e-19,1.2144415497897187e-19
14140.83,6.733238388646325e-19,1.1439275665649284e-19
14186.121,4.614193530947497e-19,1.500340960598467e-19
14186.828,2.1508526499259563e-19,9.512582256724279e-20
14186.855,1.0227022738440129e-18,1.2178372086681426e-19
14187.562,7.63827096344024e-19,1.1563937132838135e-19
14232.842,6.342500348939308e-19,1.4901741703278043e-19
14233.557,2.978809738181275e-19,9.122678075114261e-20
14233.579,7.293431946338708e-19,1.19685468053099e-19
14234.292,1.1328927078079675e-18,1.1832433433834921e-19
14279.5625,8.062650575463293e-19,1.514752809947911e-19
14280.284,4.949967591541666e-19,8.947903748349942e-20
14280.303999999998,9.406812670006807e-19,1.1923930528340085e-19
14281.022,1.073230204670867e-18,1.17815249174114e-19
14326.283,1.0142983518003553e-18,1.525706770058182e-19
14327.013,7.3630425283800215e-19,9.023603503993871e-20
14327.027,7.45731302826398e-19,1.2120936953305632e-19
14327.754,7.911552750116435e-19,1.1548064215141291e-19
14373.004,1.0256846642778375e-18,1.5240152700354632e-19
14373.74,5.485837990509372e-19,8.890207689047768e-20
14373.751,9.49741771476544e-19,1.1730743231481142e-19
14374.484,6.490596340521726e-19,1.138236523899846e-19
14419.725,9.949034626949625e-19,1.5344615702846044e-19
14420.468,5.549240668657078e-19,8.788368755497459e-20
14420.475,6.997589794061486e-19,1.1447373716774247e-19
14421.215,8.434732372627587e-19,1.1602452911451637e-19
14466.445,1.0076211793747224e-18,1.5383258912024182e-19
14467.196000000002,8.68392741688107e-19,8.972483435415945e-20
14467.198,8.082227087887847e-19,1.1447128818571022e-19
14467.946000000002,8.213218619694678e-19,1.1651584381903877e-19
14513.166,6.227090528572436e-19,1.5180907442034744e-19
14513.921,8.329616836338998e-19,1.141093296598207e-19
14513.925,7.826646809275271e-19,8.934582580549913e-20
14514.677,7.66919275929595e-19,1.1716925587798102e-19
14559.887,7.141071353707767e-19,1.5428398189142343e-19
14560.645,7.769515925555248e-19,1.1434531552282275e-19
14560.646,6.968785873839522e-19,8.84088163197548e-20
14561.407,7.684691394870269e-19,1.1877352557581248e-19
14606.606000000002,8.046068028126869e-19,1.5412164027413908e-19
14607.368,3.673592917645783e-19,1.1325929718400524e-19
14607.375,5.791616604344374e-19,8.774202298587291e-20
14608.137,6.883283661430553e-19,1.1875342677394699e-19
14653.327,8.190580602927685e-19,1.5371120544250664e-19
14654.091,9.867947289955115e-19,1.1575890370577177e-19
14654.103,5.62392807294935e-19,8.758379139053915e-20
14654.867,5.848616526988981e-19,1.1642247073345778e-19
14700.048,6.321021008539646e-19,1.498019668004021e-19
14700.813999999997,8.84243354175237e-19,1.1472106680812177e-19
14700.831,7.062116796799239e-19,8.906679439757738e-20
14701.598,7.400761602247743e-19,1.1654228910261246e-19
14746.768999999998,4.68110194809337e-19,1.4713550925221507e-19
14747.538,5.552214927010049e-19,1.1342037407984525e-19
14747.559,7.3893032916470425e-19,8.951707229283309e-20
14748.328,9.040674067493066e-19,1.1691267273156238e-19
14793.489,7.551789972427914e-19,1.5166204894085207e-19
14794.262,3.835256915153274e-19,1.1229988995940545e-19
14794.286,7.009708579290625e-19,8.943301589971195e-20
14795.06,7.873886672805439e-19,1.1595920560528089e-19
14840.21,8.039877196048255e-19,1.4690474056362109e-19
14840.985,5.560385592800133e-19,1.1332540309082376e-19
14841.015,5.300733125208761e-19,8.878212733152756e-20
14841.79,6.619025374279172e-19,1.135295568248108e-19
14886.931,8.346892884594744e-19,1.4778729920239472e-19
14887.709,6.686209301348092e-19,1.1379485443864798e-19
14887.742,6.203130417868463e-19,8.880329220850782e-20
14888.521,8.212540833185005e-19,1.1303727924250434e-19
14933.652,3.7043155435669737e-19,1.4035827986845206e-19
14934.433,5.62302650931689e-19,1.1356757645197694e-19
14934.471,6.748268562935265e-19,8.816645923918718e-20
14935.252,7.7611424658880755e-19,1.11131776396628e-19
14980.373,9.811312838651666e-19,1.4488398512935637e-19
14981.156,7.378539345758869e-19,1.1225211997736671e-19
14981.199,7.152631082143104e-19,8.844649414169518e-20
14981.949,5.372873040431971e-19,1.0841679569081126e-19
15027.094,9.02295017993054e-19,1.4173395681400253e-19
15027.88,4.818565179305382e-19,1.1145509474189517e-19
15027.927,6.844226666663687e-19,8.839780374782084e-20
15028.745,6.305073077157276e-19,1.0857278196050453e-19
15073.813999999997,5.385740510047783e-19,1.412018711231082e-19
15074.604,6.588535032324504e-19,1.1305036434452992e-19
15074.654,7.060515837415374e-19,8.798748813384985e-20
15075.444,6.193601119938009e-19,1.0710031987659683e-19
15120.535,7.355920349329629e-19,1.4874315919778186e-19
15121.283,5.314728087092776e-19,1.207632575544087e-19
15121.383,8.26907672217784e-19,8.9279800241072e-20
15122.175,4.917133576939192e-19,1.055525290840698e-19
15167.256,5.856970087729743e-19,1.3295764839691928e-19
15168.101,5.978342737167842e-19,1.1382932766728412e-19
15168.11,6.985206875410852e-19,8.878745105969576e-20
15168.905,4.683417434404978e-19,1.0804974022268528e-19
15213.977,3.758386699928109e-19,1.3316174299357554e-19
15214.774,7.259229053799336e-19,1.1334671549236446e-19
15214.839,5.482291978270448e-19,8.786626782132146e-20
15215.637,3.795025682684903e-19,1.1055503923577196e-19
15260.697,8.536381030236715e-19,1.3578165934735457e-19
15261.498,7.177564947677621e-19,1.1355842589234464e-19
15261.566,5.047925252489408e-19,8.738837831716965e-20
15262.367,4.796318618019669e-19,1.0533765776162356e-19
15307.16,3.6124059894675605e-19,1.476071350759104e-19
15307.742,5.569150907113819e-19,1.1703181866211022e-19
15308.295,3.9914778365573503e-19,8.775519626142846e-20
15309.098,5.19110073638342e-19,1.0195488630883379e-19
15353.83,5.46851410885038e-19,1.0395291857112265e-19
15354.743,6.085917003899114e-19,1.3133603669984004e-19
15355.022,2.0290783836034347e-19,8.976699691440237e-20
15355.566,3.910387378211212e-19,1.1564776161433283e-19
15400.859,6.609136442622798e-19,1.3934022119485758e-19
15401.669,4.637006868321655e-19,1.1324610278055424e-19
15401.751,7.536991082566125e-20,9.290702119149223e-20
15404.355,2.859357342281271e-19,1.045708101933315e-19
15447.58,4.570225260602737e-19,1.2573618186145217e-19
15447.777,2.429760242026637e-19,1.119930179699503e-19
15448.479,2.4426204337398777e-19,9.052666060612553e-20
15449.29,3.5016522806214487e-19,1.0053767157302825e-19
15494.268999999998,5.125635727776269e-19,1.2721696624327445e-19
15495.207,3.924779021523476e-19,9.056995546224502e-20
15495.995,2.3397378674016747e-19,1.1552171567136104e-19
15496.008999999998,6.342192639225286e-19,9.975871859840036e-20
15538.243,2.5125517404291473e-19,8.773856065884771e-20
15541.0625,5.795623979274756e-19,1.2663781003859282e-19
15541.84,3.0511965902296073e-19,1.1343901344459525e-19
15542.766,5.853025201659047e-19,9.853772601359413e-20
15587.742,4.238162112035836e-19,1.2364586075979437e-19
15588.563,4.2944240805103147e-19,1.1494520276033982e-19
15589.483,6.113183841336707e-19,9.687417394598979e-20
15592.149,4.148573808824675e-20,8.670737300748596e-20
15633.917,4.541356682666622e-19,1.2895623702332473e-19
15635.288,5.177101781230762e-19,1.1601708667645038e-19
15635.391,1.9599212710442865e-19,9.340499668885591e-20
15636.214,6.680684252829572e-19,9.641896830515209e-20
15680.975,2.3569774625813495e-19,9.113403325914963e-20
15682.012,6.390313876017519e-19,1.170027822687825e-19
15682.149,7.323978072627923e-20,1.2175811520070084e-19
15682.944,5.893239182616112e-19,9.475042942377314e-20
15727.904,3.2122576959025926e-19,1.190665117762323e-19
15728.735,3.8288317521603534e-19,1.1509138850343631e-19
15729.675,5.512674198532562e-19,9.311381533482301e-20
15729.935,9.520451037369066e-20,9.013584223741747e-20
15774.625,4.049957218576158e-19,1.1795344568768072e-19
15775.459,2.559645708944498e-19,1.1558013607328536e-19
15775.574,2.4764442316760357e-19,9.020357318583586e-20
15776.406,4.974127877403749e-19,9.116373298161498e-20
15821.346,4.084577276649977e-19,1.1679369235969352e-19
15822.182,2.9576853882342913e-19,1.1396445876655468e-19
15822.303,3.17375460606841e-19,9.050178727116217e-20
15823.138,4.797536308899923e-19,8.98806386888344e-20
15868.066,3.044800209326362e-19,1.158684323415566e-19
15868.905,1.611111055496265e-19,1.1356246874466146e-19
15869.03,2.4741325591041646e-19,9.08819157965765e-20
15869.868,4.765336499129968e-19,9.005899648755897e-20
15914.788,2.389199420572042e-19,1.1539603392091127e-19
15915.629,4.400575977158495e-19,1.171415077563008e-19
15915.758999999998,1.771913467898312e-19,9.129338998041802e-20
15916.598999999998,4.598800060848593e-19,8.877979506268192e-20
15961.508999999998,-7.906900214296575e-20,1.1555093607160484e-19
15962.353,3.730974718048356e-20,1.1675885534645403e-19
15962.487,3.6376210437739364e-20,9.101939150888527e-20
15963.33,4.3023355594866413e-19,8.823416866860255e-20
16008.2295,4.0624147164523583e-19,1.1347847845602024e-19
16009.076,2.944872704859291e-19,1.184024232918543e-19
16009.215,1.0193412356569475e-19,9.159988506059855e-20
16010.061000000003,3.6307768220692064e-19,8.767803000949694e-20
16054.95,3.7940468153449247e-19,1.1318650827521921e-19
16055.8,4.1501729379222905e-19,1.196374376617432e-19
16055.942,4.2137251707160535e-19,9.481016345580689e-20
16056.792,4.519909569777415e-19,8.777758181571948e-20
16101.671,2.8691918467233893e-19,1.1283157572333924e-19
16102.524,4.2237220051532696e-19,1.2116735019428173e-19
16102.671,2.979542531058406e-19,9.413647300439188e-20
16103.522,4.139856951583143e-19,8.728058799507225e-20
16148.392,2.1413107850444838e-20,1.1131958060944786e-19
16149.248,3.4655330332269544e-19,1.2125784984632928e-19
16149.398,2.520219700554621e-19,9.448755324226415e-20
16150.254,1.7705417721274032e-19,8.6133853748111e-20
16195.112,3.2684699368253974e-19,1.1127203859191488e-19
16195.972,3.5432413110838667e-19,1.2108073578014018e-19
16196.126,3.114485654066195e-19,9.653352692738732e-20
16196.984,1.518424894883202e-19,8.562939595943332e-20
16241.833,4.2656361433307383e-19,1.1202668714831328e-19
16242.694,6.453704302127266e-19,1.276559232056673e-19
16242.8545,2.585659072470522e-19,9.835475674613767e-20
16243.715,3.8787323050408897e-19,8.584976589432968e-20
16288.555,1.9336091223790692e-19,1.1021375933190938e-19
16289.418,3.3559011470123506e-19,1.255340667252737e-19
16289.583,1.2935121303624114e-19,9.835131926717087e-20
16290.446000000002,2.760759047729643e-19,8.597734972353444e-20
16335.275,1.1089864516440976e-19,1.0972492493298843e-19
16336.142,2.646275718402474e-19,1.28199071928119e-19
16336.311000000003,9.789638367538656e-21,9.929689173924804e-20
