LAMBDA,FLUX,FERROR,MASKGOOD
8692.841999999999,-1.80532927056432e-18,7.054574662438445e-19,True
8693.84,-2.8659016594957762e-18,6.022205056114272e-19,False
8695.065999999999,-6.961323399300589e-19,7.217714178002034e-19,False
8696.048,-9.203734207611343e-20,6.170548004437772e-19,False
8697.268,-4.417995220708871e-19,7.502878726394909e-19,False
8698.234,-1.377199040766694e-18,6.632105328880731e-19,True
8716.985999999999,-1.71579695061773e-18,6.677133547651346e-19,True
8717.985999999999,-2.537833048840538e-18,5.771212554654324e-19,True
8719.22,4.510713899005108e-19,6.971967815614406e-19,False
8720.203000000001,-7.692518292289337e-19,5.7131870981866595e-19,True
8721.43,-1.334609537191589e-19,7.134513272528034e-19,False
8722.398000000001,-1.0766494964572326e-18,6.389623289957488e-19,True
8741.131,-1.515813855522558e-18,6.416381030814911e-19,True
8742.072,-2.2929837793106156e-18,5.551777545443891e-19,True
8743.373,-4.658585497968321e-19,6.736865994533475e-19,False
8744.357,-6.965852046769615e-19,5.633286599776125e-19,True
8745.591999999999,-6.0924322175254e-19,6.82863209168928e-19,False
8746.562,-6.582260158401539e-19,6.159290208648013e-19,True
8765.276,-6.13587319650935e-19,6.052492966863296e-19,True
8766.349,-8.761915154770043e-19,5.54925762417271e-19,True
8767.526,-1.33262840042669e-18,6.141685913227684e-19,True
8768.513,-7.901676261822743e-19,5.563787705264612e-19,True
8769.754,-5.256145153669435e-19,6.674113331460532e-19,False
8769.773000000001,-6.145491250488129e-20,5.953030831373465e-19,False
8789.386,-1.4344838952690868e-18,5.961330923405018e-19,True
8790.425,-4.510652349296482e-19,5.185513271103577e-19,False
8791.68,-1.3572629530831735e-18,5.9453112467423975e-19,True
8792.667,-1.174892819174909e-18,5.281346412724892e-19,True
8793.916,-2.3802156444307744e-19,6.637459614630382e-19,False
8796.054,-8.93467417261217e-19,5.84019584845734e-19,True
8813.598,-5.897230210075371e-20,6.238707599957518e-19,False
8814.571,4.067150094931459e-20,5.072252779321722e-19,False
8815.833,-3.899766619681613e-19,6.075263283612038e-19,False
8816.822,-1.5447307346302546e-19,5.21111043880199e-19,False
8818.030999999999,-1.2636562323139152e-18,6.235244674586328e-19,True
8819.053,-1.9766377829335607e-18,5.684806050029853e-19,True
8837.712,-7.224199813104737e-19,5.727759104734874e-19,True
8838.718,2.4527449257865153e-19,5.198862068057487e-19,False
8839.985999999999,-1.15114663202872e-18,5.779134731897859e-19,True
8840.978000000001,-5.549167549777875e-19,4.914593929023426e-19,True
8842.277,2.8498724283463517e-19,6.444584039362109e-19,False
8843.216999999999,-7.7994785496352775e-19,5.516301974350629e-19,True
8861.856,-5.161436496665767e-20,5.637473299446083e-19,False
8862.864,-1.2832040341526222e-20,4.923038130290715e-19,False
8864.141,1.933448633690517e-19,5.7101844519722115e-19,False
8865.132,-4.8099334763969325e-19,4.679446852923823e-19,True
8866.402,-2.142196838423944e-19,5.948389742688293e-19,False
8867.38,-3.944706438458456e-19,5.396773101203965e-19,False
8886.002,-1.85728173194225e-18,5.482675917075521e-19,True
8887.01,4.5377935466740857e-20,4.8568263398969455e-19,False
8888.294,-1.6911447183092698e-19,5.648168986390061e-19,False
8889.287,-5.7966374967804e-20,4.629517641799856e-19,False
8890.564,-1.2739405771527315e-18,5.619770901191424e-19,True
8891.544,-5.15565769418324e-19,5.250583938276306e-19,False
8909.222,-8.595447581200606e-19,5.465633004625728e-19,True
8911.155999999999,1.2514773149336506e-19,4.706535478550522e-19,False
8912.447,-8.073836397921498e-19,5.454114231560493e-19,True
8913.440999999999,-4.386288483933613e-19,4.642025913183164e-19,False
8914.726999999999,-1.794317089369976e-18,5.436201448839511e-19,True
8915.708,-8.754074563632943e-19,5.195858912286747e-19,True
8935.101,6.185363685416597e-19,5.334860030659615e-19,True
8935.303,-8.295522723710894e-19,4.753597413042128e-19,True
8936.601,-5.504966071716585e-19,5.258613116543474e-19,True
8937.596,2.831556289752579e-19,4.55087790500293e-19,False
8938.612,-1.707842589195908e-18,5.436876799535468e-19,True
8939.871,-7.01268358314726e-19,5.040453722519775e-19,True
8958.437,-7.928462693522376e-19,5.431093056512868e-19,True
8959.449,-1.1616374526481308e-18,4.489359818701677e-19,True
8960.754,-3.0449804608012684e-19,5.192428816070396e-19,False
8961.751,-5.541079822742285e-19,4.3219060639913754e-19,True
8963.214,-7.590119691581005e-19,5.476492906371333e-19,True
8964.035,-5.374775747483459e-19,4.881104407063782e-19,True
8982.582,-2.0859161075276244e-18,5.17959060398751e-19,True
8983.596,-1.1270749160800958e-18,4.399260517325096e-19,True
8984.908000000001,-9.496239458399406e-19,5.194772785122602e-19,True
8985.905,-4.00532997617096e-19,4.30663919592116e-19,False
8987.213,2.197863501633008e-20,5.341774386171815e-19,False
8988.199,-8.940037451966278e-19,4.775919797233308e-19,True
9006.728000000001,-9.677784367538878e-19,5.243901512014216e-19,True
9007.742,-1.103249177660405e-18,4.493602325984351e-19,True
9009.062,-1.3984672257311706e-18,5.125390832999461e-19,True
9010.062,-3.4865462890541194e-19,4.208261688253592e-19,False
9011.375,6.655253988086557e-19,5.49581037136734e-19,True
9012.363000000001,-4.55112724456034e-19,4.651777550300344e-19,False
9030.872,-2.678677632713577e-18,5.088507601153606e-19,False
9031.888,-6.08957601112908e-20,4.521673219718183e-19,False
9033.215,-8.109703950639987e-19,5.069366027700437e-19,True
9034.216,1.0506013189482395e-19,4.38562472304778e-19,False
9035.537,1.5265576316455814e-18,5.5396350627825005e-19,False
9036.526,-5.912083702738785e-19,4.655219860843489e-19,True
9055.018,-2.0303881568119244e-18,4.981203199521033e-19,False
9056.034,-1.4566358375154676e-19,4.563858913220318e-19,False
9057.368,-1.1634137315657958e-18,5.026161545641326e-19,True
9058.371,9.89873860889305e-19,4.342370114936509e-19,False
9059.136,-4.3192387101901343e-19,5.090293868879422e-19,False
9060.69,-7.459953302224509e-19,4.65916804906349e-19,True
9079.155,-7.155815766262413e-19,5.189469217654919e-19,True
9080.181,2.381915316353472e-19,4.510613012580227e-19,False
9081.521999999999,-1.2161548137727656e-18,4.837923011924183e-19,True
9082.526,1.0824848823194063e-18,4.1797445783879374e-19,True
9084.246,7.78984492086299e-19,5.452116807627286e-19,True
9084.8545,-3.833221888576377e-19,4.606946992159797e-19,False
9103.296,-8.550265649881097e-19,5.096284003892468e-19,True
9104.327,1.8377624593600538e-18,4.359771816841581e-19,False
9105.676,-1.0204706583200336e-18,4.896796589976981e-19,True
9106.681,4.294058530342107e-19,4.110942324792392e-19,True
9108.023000000001,-1.0395443313050307e-18,4.941816512475919e-19,True
9109.019,-5.759068685751542e-20,4.566882870061174e-19,False
9127.440999999999,-5.412055445167543e-19,5.199912458897232e-19,True
9128.47,8.911221901737572e-19,4.170195289742878e-19,True
9129.829,4.912438020800849e-19,4.957202338599885e-19,False
9130.836,-1.0829385130567971e-18,3.902615793109443e-19,True
9132.187,-1.2843985172999807e-19,5.013949680366759e-19,False
9132.409,-3.533994145142016e-20,4.420507702671613e-19,False
9151.587,-7.830126339745579e-19,4.950219804031498e-19,True
9152.601,-7.555179313652559e-19,4.13673722728341e-19,True
9153.101,-6.676958569268254e-19,4.8027560440976935e-19,True
9154.99,-1.5551313078345968e-18,3.8622081999199027e-19,True
9156.349,-6.940205947066058e-19,4.840293284180395e-19,True
9158.204,-4.840585625693441e-19,4.3449091989868605e-19,True
9175.731,-8.265840676726976e-19,4.83273772837339e-19,True
9176.747,-1.0828228970601595e-18,4.03304037133691e-19,True
9178.9375,-4.88246857094886e-19,4.774658822403801e-19,True
9179.1455,-1.4212616623936913e-19,3.942915357629276e-19,False
9180.511,-1.222215945750655e-18,4.510773473350474e-19,True
9181.51,-1.8272412636570744e-19,4.229533370093813e-19,False
9199.877,-1.2929073401629999e-18,4.603354888953281e-19,True
9200.894,-4.515836162500686e-19,3.944735679665192e-19,True
9202.279,-9.95505380941059e-19,4.4736313304127975e-19,True
9203.301,2.6493180365853157e-19,3.923276715263234e-19,False
9204.133,6.442787791586051e-19,4.65248001182179e-19,True
9205.674,6.755154930778332e-19,4.182427453121599e-19,True
9223.488000000001,-2.941919408054527e-19,3.675667316031752e-19,False
9224.021,-2.951488339255517e-19,4.601737051286145e-19,False
9226.434000000001,-5.160153822480556e-19,4.551017934887629e-19,True
9227.455,-5.778455244169365e-19,3.7084461447168403e-19,True
9229.212,-2.1165805223202108e-19,4.597523889095311e-19,False
9229.838,1.8812253679668623e-20,4.079336369115968e-19,False
9248.167,8.228646972492458e-21,4.615226457828643e-19,False
9249.202,-7.973480649590347e-19,3.8778504226265347e-19,True
9250.587,-2.045689163374313e-18,4.276248923574335e-19,False
9251.591999999999,-1.1524899597789023e-18,3.5661541541415364e-19,True
9252.998,-7.359274563923234e-19,4.566860142760188e-19,True
9254.001,-6.961548052756817e-19,4.028823257935594e-19,True
9272.3125,-6.830174206211727e-19,4.534089862575852e-19,True
9274.74,-1.2674239424744379e-18,4.422572364775209e-19,True
9274.953000000001,-7.0272219464034875e-19,3.826049888101115e-19,True
9275.746,2.0105816020908628e-19,3.7551543489779927e-19,False
9277.155,1.9809592595153947e-19,4.674197580503367e-19,False
9278.165,-7.91412042423427e-19,4.0352983853710996e-19,True
9296.457,-8.385916945245623e-19,4.485680616025603e-19,True
9297.479,-9.72008342738566e-19,3.796992006234331e-19,True
9298.025,-7.504849614871222e-19,4.563251475810822e-19,True
9299.901,-8.395888375774897e-20,3.635000400892235e-19,False
9301.313,-2.3664176281535116e-18,4.635887143651591e-19,False
9302.31,-6.593708929776712e-19,3.981599465110399e-19,True
9320.603000000001,-6.720627885668113e-19,4.485044171573874e-19,True
9321.625,-6.714003477894497e-19,3.7990070754480186e-19,True
9323.817,-9.859601591554736e-19,4.217561306934889e-19,True
9324.056,-4.472124600723167e-19,3.59566175389721e-19,True
9325.476999999999,-1.8297686006974047e-18,4.2873303456526117e-19,True
9326.474,-7.647015872650235e-19,3.9390407454214075e-19,True
9344.747,-2.326701693197793e-19,4.499092365061663e-19,False
9345.771,-3.6158229765186093e-19,3.742266211219789e-19,False
9347.201,-1.0086885031267185e-18,4.2088797214056405e-19,True
9348.211,-2.547867514592417e-19,3.6816128730464676e-19,False
9349.638,-1.3531806049298435e-18,4.463420150145962e-19,True
9350.636999999999,-8.585571012709273e-19,3.869646036989368e-19,True
9368.893,-7.269069639930258e-20,4.475172301475764e-19,False
9369.918,-6.28376298862268e-19,3.7833803653284593e-19,True
9371.3545,-4.8973311202643e-19,4.294855464540402e-19,True
9372.366,-3.0273530718030424e-19,3.567666953131781e-19,False
9373.8,-4.487690381939796e-19,4.532028887246213e-19,False
9374.801,-6.621197882305385e-19,3.872043215933449e-19,True
9392.514000000001,1.7640529188788835e-19,3.710243803602904e-19,False
9393.002,-3.817973953821221e-19,4.47446475177611e-19,False
9395.508,-4.091814434994945e-20,4.4603731844686025e-19,False
9396.521,-4.177394055976875e-21,3.6380011536170476e-19,False
9397.963,-2.0471624858712281e-19,4.426938486441351e-19,False
9398.965,-7.987917675528394e-19,3.8109969173406304e-19,True
9417.181,-4.060409515814524e-19,4.7270036725355405e-19,False
9419.662,-1.3627892894290118e-18,4.2951842706586133e-19,True
9419.866,2.727659509966137e-19,3.7506563915569883e-19,False
9420.677,-7.764199914478931e-19,3.5022305438671016e-19,True
9422.125,-2.5562818194386156e-19,4.3109059791973254e-19,False
9423.129,4.4927643732735926e-20,3.7920831242117535e-19,False
9441.357,1.7971435692333422e-19,4.607775126522015e-19,False
9442.356,2.251702730851313e-19,3.768083545644645e-19,False
9443.815,-1.0585479011463359e-18,4.2167595736335864e-19,True
9444.831,-6.160573212415721e-19,3.5449225368488576e-19,True
9446.287,-2.921003897259871e-19,4.241079374021626e-19,False
9447.293,4.000879918992332e-19,3.733440737255053e-19,True
9465.473,4.739674774866426e-19,4.473500929301324e-19,True
9466.503,-1.5163974212291973e-19,3.7430967333134154e-19,False
9467.463,2.411741916020261e-19,3.442460824798757e-19,False
9467.969000000001,-6.5991890196236795e-19,4.2452426804931787e-19,True
9470.449,-1.2856077190778019e-18,4.1066289751455364e-19,True
9471.457,-2.753026124593567e-19,3.638673298683728e-19,False
9489.617,-2.69456366481515e-19,4.413197568403414e-19,False
9490.649,-6.233130869682419e-19,3.7001817628069404e-19,True
9492.122,-1.0355955131794887e-18,4.22141486471346e-19,True
9494.610999999999,-1.169039626831859e-18,4.1532450431888365e-19,True
9494.769,-4.264321896293846e-19,4.0682446661013094e-19,True
9495.62,-8.904965703663918e-19,3.6102030589635686e-19,True
9513.761999999999,-3.035460355954362e-19,4.39624140600534e-19,False
9513.821,-1.5887399391168925e-18,3.5131754778603717e-19,True
9515.428,-7.356929680286336e-19,4.3264804226355785e-19,True
9517.296,4.051237436804527e-19,3.6794968739051107e-19,True
9518.774,-2.780422295601161e-19,4.1759996369735545e-19,False
9519.784,-5.988245363279088e-19,3.660826514010928e-19,True
9537.907,-3.1156421134253648e-19,4.273301174516509e-19,False
9540.1455,-1.330874032020008e-18,3.6426606781004844e-19,True
9541.12,-4.990862458403547e-19,4.633458024676836e-19,True
9541.45,1.5246100454985234e-19,3.4733382611118144e-19,False
9542.937,5.827799522185794e-20,4.269283591319493e-19,False
9543.948,-1.1025258040906248e-18,3.6632134977927975e-19,True
9561.999,-1.0420961389018579e-18,4.359608562491971e-19,True
9563.088,-2.4346118594674763e-19,3.7041044177944544e-19,False
9564.583,1.975542633083865e-18,4.5236277099519295e-19,False
9565.605,-1.9744363282668464e-19,3.445231231598686e-19,False
9567.099,-5.688971820019496e-19,4.0482325139969146e-19,True
9568.112,-7.165426827926886e-19,3.641014427778235e-19,True
9586.234,-8.394930567516529e-19,4.58827035111959e-19,True
9587.234,-3.839216767893527e-19,3.71101546186486e-19,True
9588.735999999999,-5.4218104040131975e-19,4.1209385334849437e-19,True
9589.761,4.337266006646901e-19,3.48976150079376e-19,True
9591.261,8.11909830443997e-19,4.217516699749049e-19,True
9592.275,1.4074618904297284e-20,3.6412093644585027e-19,False
9610.341999999999,-2.2070889367031108e-19,4.391166782977718e-19,False
9611.38,-2.886614969194028e-19,3.6871524474424593e-19,False
9612.89,-1.277327812929085e-18,4.0177686999434155e-19,True
9613.916,7.812171708546995e-19,3.4524312953938076e-19,True
9615.423,-1.4130097407194954e-19,4.11590858173204e-19,False
9615.865,-8.151941728187148e-19,3.65066250648726e-19,True
9634.485999999999,2.0196923180797503e-19,4.352108338537347e-19,False
9635.526,-3.565224863973877e-19,3.6863099960986475e-19,False
9637.0,1.17555462024083e-19,4.2561146755820567e-19,False
9638.07,5.069094158165097e-19,3.4268486683484338e-19,True
9639.585,-4.574270121458032e-20,4.182373080606017e-19,False
9641.29,-9.425004794257791e-19,3.550702367509959e-19,True
9658.632,-6.363663940294304e-19,4.351248840762255e-19,True
9659.671999999999,-4.903100744238436e-19,3.6540644434090936e-19,True
9661.226999999999,1.1514505771827928e-18,4.521279604360594e-19,True
9662.225,5.15431804247014e-19,3.4487405306576446e-19,True
9663.747,-1.337564512865591e-19,4.1125549758222726e-19,False
9664.767,-5.587283970493572e-19,3.5118422912456953e-19,True
9682.776,-8.155087133725357e-20,4.296830618081132e-19,False
9683.818000000001,-5.472770119828498e-19,3.6016121560503327e-19,True
9685.35,-5.6811248770146825e-19,4.166328888971811e-19,True
9686.38,-5.00130393786512e-19,3.287797140960396e-19,True
9687.899,-1.537984311571343e-19,3.445965031061087e-19,False
9687.909,-5.641574831861482e-19,4.1509401421686366e-19,True
9706.921999999999,6.969920632743699e-19,4.409654431550999e-19,True
9707.964,-8.980434105785268e-19,3.678726200810293e-19,True
9709.503,-2.216996414741555e-19,4.216842988519406e-19,False
9710.534,3.313135057202578e-20,3.409754353823e-19,False
9711.341999999999,-6.454660060299134e-19,4.055933791005742e-19,True
9714.266,-3.1065839166809727e-19,3.4936142102054556e-19,False
9731.065999999999,1.7239062921306574e-19,4.425700094724286e-19,False
9732.11,-7.786056664989474e-19,3.6985845251115975e-19,True
9733.655999999999,-2.9438975062048623e-19,4.2217915045253224e-19,False
9734.688,5.487570793528158e-19,3.415667750655472e-19,True
9736.7295,3.919437979103085e-19,4.2691147445979777e-19,False
9737.258,-6.676841181708682e-19,3.56659113836294e-19,True
9754.224,4.0754384928775037e-19,4.485592256894196e-19,False
9756.257,-5.346278262940165e-19,3.653685910634582e-19,True
9757.81,-9.926141253468766e-19,4.1925730076840757e-19,True
9758.844000000001,1.3856373677697812e-19,3.41855625456181e-19,False
9759.66,-3.9425615741288555e-20,4.1611988045799544e-19,False
9761.421999999999,-1.545764262398509e-18,3.60957686739824e-19,False
9779.888,4.364655866173011e-20,5.402841826942875e-19,False
9780.402,-8.758893528609637e-19,3.670882383350721e-19,True
9781.963,-6.451148120157943e-19,4.1630906568037937e-19,True
9782.999,-2.525095621675821e-19,3.41650504757057e-19,False
9783.92,-5.961049512627924e-19,4.870721640314046e-19,True
9785.586,-7.6030751212243e-19,3.8361720063848575e-19,True
9803.501,-5.649755788513893e-19,4.357795046041791e-19,True
9804.549,-1.2293365173015371e-18,3.7088068348322906e-19,True
9806.116,-3.167969314043405e-19,4.1595712520649395e-19,False
9807.153,-2.2856163422500725e-19,3.344600050583982e-19,False
9808.856,-3.0816027795191196e-19,5.302595354493302e-19,False
