LAMBDA,FLUX,FERROR,MASKGOOD
8186.053000000001,-1.5528816551502418e-18,8.454838726512154e-19,True
8187.0254,-1.5828835233664743e-18,8.228788370662417e-19,True
8188.096,-6.413914209784535e-19,9.071578399328758e-19,False
8189.049,-9.280720384857149e-19,8.575149340523809e-19,True
8189.9106,-5.725021983741215e-19,9.19690047963063e-19,False
8190.11,-4.818943980429691e-18,9.592295599045511e-19,False
8210.199,-2.178350182744666e-19,8.209437824817945e-19,False
8211.173,-1.116128403915163e-18,7.901380324326884e-19,True
8212.251,-1.922486245295357e-18,8.4043180405612e-19,True
8213.204,-2.864820884538633e-18,8.057694283949237e-19,True
8214.273000000001,-2.297937109298394e-18,9.136389824314274e-19,True
8216.632,4.982880999091756e-19,8.963278767180603e-19,False
8234.346,-6.415435095080292e-19,7.836011560160381e-19,False
8235.32,3.53095004158431e-19,7.917190511551968e-19,False
8236.405,-1.7665774952426215e-18,7.966984391198067e-19,True
8237.36,-2.183026353968776e-18,7.806460484680731e-19,True
8238.437,-6.397263499873227e-21,8.549613463903529e-19,False
8239.374,-4.662768522507678e-19,8.53998312345227e-19,False
8258.492,1.146081728065766e-18,7.519329175378031e-19,True
8259.468,-7.328240931942343e-19,7.267134258897843e-19,True
8260.451,-4.420768949202774e-19,7.97293839124437e-19,False
8261.517,-3.62977647551722e-18,7.233597102203265e-19,False
8262.601,-1.5066569431881967e-18,8.083977691453362e-19,True
8263.539,-1.9418119153743307e-18,8.34322784579031e-19,True
8282.639000000001,5.90772198416451e-19,7.174893433251698e-19,False
8283.615,-6.59110459619809e-20,6.699394684761468e-19,False
8284.782,2.3486571023580227e-19,7.831568075318308e-19,False
8285.673,-1.4409788357000658e-18,6.871258415878949e-19,True
8286.764000000001,-1.2861875346490178e-18,7.520953843492945e-19,True
8287.704,-1.6310899130524162e-18,7.687185914343015e-19,True
8306.784,-1.2155339844907336e-18,6.718621740882441e-19,True
8307.763,1.01512774247384e-18,6.7358448927446675e-19,True
8308.87,4.411886270324609e-19,7.091069376559523e-19,False
8309.828000000001,3.1545570650235067e-19,6.63821062287842e-19,False
8310.928,4.4417410058800685e-19,7.584229448446174e-19,False
8311.869,-5.588114429515475e-19,7.276216676510502e-19,False
8330.931,2.0856417455685719e-19,6.481322936770513e-19,False
8331.036,3.5379814978831156e-19,6.158821998334524e-19,False
8333.024,-4.721760433055186e-19,6.6694852607341745e-19,False
8333.984,1.556627622972602e-20,6.362305570382011e-19,False
8334.056999999999,6.491673161116738e-19,7.075267525022086e-19,False
8336.034,-4.199067717898228e-19,6.870570686654172e-19,False
8355.077,9.550028046748863e-20,6.257619843594599e-19,False
8357.128,-6.211910042603878e-19,5.976122424499099e-19,True
8357.18,7.91719494302252e-19,6.537484397488214e-19,True
8358.141,6.304843671021347e-20,6.181239096736193e-19,False
8360.086,-3.875652453254367e-19,6.320131067061954e-19,False
8360.199,-4.520655518969344e-19,6.756509565646661e-19,False
8379.224,-1.4064813612015064e-18,5.954198726267473e-19,True
8380.205,1.231099900471253e-18,6.061048281290034e-19,True
8381.334,6.2989928375394575e-19,6.321392703449863e-19,False
8382.296,-3.3540663362326996e-19,5.79927080684261e-19,False
8383.418,-9.601188344073304e-19,6.574156840561236e-19,True
8384.364,-2.506401939855853e-19,6.565225878721954e-19,False
8403.37,-3.028250994314715e-18,5.980913550476946e-19,False
8404.353000000001,1.6662106189182915e-18,5.858035832691161e-19,False
8405.489,-8.369509042552142e-20,6.231431328763114e-19,False
8406.453000000001,-3.4918626688816904e-19,5.784554982557884e-19,False
8407.581,-7.114873473067739e-19,6.361852695146822e-19,True
8408.529,-2.0860812543556234e-19,6.280611319972835e-19,False
8427.517,-1.2326776579540248e-18,5.786622469120306e-19,True
8428.5,1.3557989279167307e-18,5.85653990830845e-19,True
8429.644,4.434020789742391e-19,6.193063051106671e-19,False
8430.028,-1.7301063512911296e-18,5.594322133126469e-19,True
8431.744,-5.568709748263131e-19,6.145309375122091e-19,False
8432.694,-1.1672522992190918e-18,6.023864940500887e-19,True
8451.641,1.275653379069018e-18,5.920484237386073e-19,True
8452.646999999999,9.554284224307378e-19,5.560985408200785e-19,True
8453.799,-8.890235828970399e-19,5.759694348455557e-19,True
8455.523000000001,-1.004174035661155e-18,5.374654541462763e-19,True
8455.908000000001,-7.02176609491425e-19,6.028573544990424e-19,True
8456.859,-1.4821646244332934e-18,5.743424749298737e-19,True
8475.823,1.705615884333179e-18,6.01469262291258e-19,False
8476.795,-3.7250176515331344e-19,5.443727032401829e-19,False
8477.953000000001,-4.572404713887689e-19,5.515347272089001e-19,False
8478.921,1.0844474397322563e-18,5.350476720884942e-19,True
8480.071,1.8453538520509474e-19,5.777973677138238e-19,False
8481.024,-9.985972171333295e-19,5.603915083789821e-19,True
8499.238000000001,5.667343117152961e-19,5.510901908673209e-19,True
8500.942,-1.3388283886428852e-18,5.256286104513751e-19,True
8502.108,6.113803062868165e-19,5.437100908880939e-19,True
8503.077,-1.015647705997798e-18,5.07707549620386e-19,True
8503.826,-1.161608851664172e-18,4.97513447048545e-19,True
8504.235,1.2509194371425242e-18,5.854065973509365e-19,True
8524.643,1.4114085282206048e-20,5.781365025529139e-19,False
8525.09,-3.797515318693986e-19,5.050347032629549e-19,False
8526.264000000001,8.877398751750687e-19,5.462442694894359e-19,True
8527.233,-1.1084029823687734e-18,4.877115219012287e-19,True
8528.398000000001,-4.159340763791049e-19,5.40740987326416e-19,False
8530.835,-6.568150631031889e-19,5.153035345797951e-19,True
8548.231,-7.103046220942555e-19,5.197165004561735e-19,True
8549.237,3.878723652752493e-19,4.877085268063036e-19,False
8550.418,5.617657599792212e-19,5.251204650616856e-19,True
8551.39,-1.0827425249059923e-18,4.802259875285851e-19,True
8552.5625,6.440241879399936e-19,5.541392412056847e-19,True
8553.52,-4.230374253190738e-19,5.245848115931864e-19,False
8572.378,-5.347992384838386e-19,5.115725605737284e-19,True
8573.385,-5.808612588165053e-19,4.912350921716467e-19,True
8574.573,4.1355494681253226e-19,5.188040137500521e-19,False
8575.546,-6.02074183923397e-19,4.795185787253466e-19,True
8576.726,1.2885412076138919e-18,5.476519881576683e-19,True
8577.685,-5.755954684947952e-20,5.218606646057961e-19,False
8596.524,-2.0649978441735307e-19,5.161626087381323e-19,False
8597.521,3.8721896215586516e-20,5.351055765652548e-19,False
8598.728000000001,2.2841873819511768e-19,5.269481869419637e-19,False
8599.702,-4.409837186832982e-19,4.7641771958906575e-19,False
8600.89,9.4387828644069e-19,5.366062405259051e-19,True
8601.85,3.4638934484712876e-19,5.20138802313697e-19,False
8620.671,9.908879014208113e-20,5.361452047224166e-19,False
8621.662,-5.699324318940122e-19,4.846365443387114e-19,True
8622.883,-8.940197722770545e-19,5.017005371513878e-19,True
8623.858,-1.6575306076807375e-18,4.725641715412413e-19,False
8625.053,-5.168824987752317e-19,5.315310143727824e-19,False
8626.015,5.002493935874959e-19,5.137373550840753e-19,False
8644.815999999999,-4.951606709196951e-20,5.29075164640714e-19,False
8645.81,-8.339895870100878e-19,4.756606005384079e-19,True
8647.026,8.290115699438153e-20,5.671660289689191e-19,False
8648.014000000001,-7.587409278463155e-19,4.677719761934646e-19,True
8649.216999999999,7.643877065172644e-19,5.265070614942875e-19,True
8650.18,-9.510580531691636e-19,5.044968425903327e-19,True
8668.963,-3.096100987879733e-18,5.098812080864185e-19,False
8669.957,-1.7322557097471455e-18,4.626178050095781e-19,True
8671.177,-2.3341396844442735e-19,5.085566455768647e-19,False
8672.17,-1.603433619148133e-18,4.586448807991754e-19,True
8673.38,8.031244545142552e-20,5.0805799077387315e-19,False
8674.345,-8.3149568390448105e-19,4.91252252840322e-19,True
8693.109,-1.0932958382268049e-18,4.987822700538215e-19,True
8694.1045,-1.3558112931654105e-18,4.594281315563384e-19,True
8695.331,6.715977271695162e-19,5.071140027594695e-19,True
8696.317,-6.785659687005265e-19,4.94958578246987e-19,True
8697.544,-2.311603446460686e-19,4.957140861917199e-19,False
8698.51,-8.130210286733012e-19,4.783143979280159e-19,True
8717.256,-7.152536287711568e-19,4.707951876689978e-19,True
8718.252,1.4094853225507964e-21,4.546520242747013e-19,False
8719.485999999999,1.1144017248629555e-18,4.919422433045703e-19,True
8720.464,-1.2193213037413407e-19,4.485140443160699e-19,False
8721.707,2.4104911336697503e-19,4.86803815000032e-19,False
8722.675,-4.450631346042134e-19,4.668461324251507e-19,False
8741.402,-8.289338429166851e-19,4.570728949668917e-19,True
8742.399,-6.031410381552763e-19,4.377788929564339e-19,True
8743.641,-1.609405665093567e-19,4.648160111070793e-19,False
8744.62,-3.756317026078006e-19,4.2858742925922045e-19,False
8745.86,-1.2136332188584635e-18,5.10923444744505e-19,True
8746.832,1.1012601163444856e-19,4.917918224098042e-19,False
8765.549,1.4027982328658133e-19,4.492842190816271e-19,False
8766.546999999999,-1.1524773978968011e-18,4.1534107050048334e-19,True
8767.796,1.128255865891001e-19,4.548232167465372e-19,False
8768.776,-6.622081048261842e-19,4.1710004383801824e-19,True
8770.02,-6.400222438198207e-19,4.672866273827485e-19,True
8770.985999999999,3.2047039350763645e-19,4.5149607101774735e-19,False
8789.695,-3.459498628272701e-19,4.441853312343145e-19,False
8790.694,-3.4303721225205037e-19,4.1207726894322756e-19,False
8791.95,1.3248583039047207e-19,4.486886736840755e-19,False
8792.933,-6.572849113855371e-19,4.0969624479633544e-19,True
8794.184000000001,-1.7747549669231214e-19,4.580271040026465e-19,False
8795.151,1.7550752883351211e-19,4.381711911834777e-19,False
8813.841,5.932967944385949e-19,4.456100324869411e-19,True
8814.841999999999,1.7903681525148726e-19,4.2143546586891294e-19,False
8816.105,2.0762393302264862e-19,4.455005921781668e-19,False
8817.089,-6.154159186840395e-19,3.9867766108693075e-19,True
8818.347,4.480038620948879e-19,4.472163208311924e-19,True
8819.315999999999,5.640404916574503e-19,4.338709590542137e-19,True
8837.987,-1.4813256787463475e-19,4.390000267762385e-19,False
8838.989,-2.6497748524664515e-19,4.09132537312905e-19,False
8840.261,-2.4434146806746237e-19,4.352015107228527e-19,False
8841.245,1.7496912108676504e-19,4.026719875759022e-19,False
8842.511,1.5251680943836008e-18,4.474319394369312e-19,False
8843.481,7.422587372861307e-19,4.209934060864703e-19,True
8862.134,-1.6175359246687634e-21,4.474725399350228e-19,False
8863.136999999999,-2.57916796120956e-19,4.0626704301422406e-19,False
8864.415,-4.49179130962499e-19,4.344041259675826e-19,True
8865.401,3.2028141722191073e-19,3.949945733982866e-19,False
8866.674,-1.0352344544358322e-19,4.242906770574249e-19,False
8867.646,-5.934163578559055e-19,4.08003900886693e-19,True
8885.112,-1.8704409114121854e-19,4.34980347543459e-19,False
8887.284,1.7141837707386668e-19,4.048299598155971e-19,False
8888.57,-2.825733225112478e-19,4.222688960465115e-19,False
8889.558,-2.1407278561134398e-19,3.87219922062227e-19,False
8890.838,-3.3649755857011524e-19,4.202358185910171e-19,False
8891.812,-5.608803201481163e-19,4.0424845720242215e-19,True
8911.393,-1.1044328097724895e-19,4.113212609710911e-19,False
8911.431999999999,-7.656219880157247e-20,4.010121125913877e-19,False
8912.725,-2.368227339654432e-19,4.202256955577317e-19,False
8913.713,-7.653333086752809e-19,3.72196724233277e-19,True
8914.011999999999,-1.1382428911129608e-18,4.042101708038164e-19,True
8915.976999999999,5.7551255878418e-20,3.99116839068154e-19,False
8934.572,-7.977716422700393e-19,4.266756992996069e-19,True
8935.579,4.163194269812437e-19,3.978338699455079e-19,True
8936.88,-9.028879530510876e-19,4.272265133882184e-19,True
8937.869,-1.5788822437450747e-19,3.7994705059453037e-19,False
8940.035,-4.82274895869139e-19,3.719561454903029e-19,True
8940.142,-2.6573568219418845e-19,3.9533996806625646e-19,False
8958.719000000001,8.296852783817898e-19,4.2552933876552757e-19,True
8959.726999999999,2.6717399921604e-19,3.9575059808799007e-19,False
8961.034,-9.199224801405585e-19,4.1493747637464365e-19,True
8962.025,-4.7673349825500886e-20,3.7743028950695684e-19,False
8963.328000000001,-1.0435137643152644e-18,4.0111658677170717e-19,True
8964.306999999999,3.8776570412567043e-19,3.965636231748045e-19,False
8982.865,1.4556834921790105e-19,4.1563973822446144e-19,False
8983.873,-2.35819039128218e-19,3.942510442987774e-19,False
8985.189,-1.0016039229691194e-18,4.127782362751381e-19,True
8986.181999999999,-5.281458953491065e-19,3.7091904933997646e-19,True
8987.492,3.3563359229663678e-19,4.094671758321763e-19,False
8988.472,-3.0124696515244657e-19,3.7883899084932606e-19,False
9007.011,-3.337867901059067e-19,4.154321738169074e-19,False
9008.0205,-1.1608595342847742e-19,3.863209654192465e-19,False
9009.344000000001,-4.473527566533853e-19,3.9586779497113895e-19,True
9010.338,-1.067966966803374e-18,3.7483789977265367e-19,True
9011.655,6.486144307364679e-19,4.0893187731366773e-19,True
9012.636999999999,-2.5623741303672446e-19,3.7727657400427563e-19,False
9031.157,2.1522607906416734e-19,4.124743164212718e-19,False
9032.168,4.3040313322059523e-19,3.8972116590307405e-19,True
9033.499,2.0480473180738237e-19,4.0529144784460356e-19,False
9034.494,-1.2141769343817843e-18,3.6355756244793504e-19,False
9035.818000000001,-2.374364484076505e-19,4.0012777725439608e-19,False
9036.802,-3.4735227447856635e-19,3.790643233062145e-19,False
9055.304,4.1865080618885023e-19,4.19342832826567e-19,False
9056.315,1.4724109232004258e-19,3.9322507884071757e-19,False
9057.653,-1.796538791244805e-19,4.0571118091420967e-19,False
9058.649,-6.180047114639267e-19,3.6804364363117865e-19,True
9059.982,2.537362272769757e-19,4.031302117678943e-19,False
9060.966999999999,-5.636592695899387e-20,3.869385242869999e-19,False
9079.449,3.327388938522778e-19,4.235468632667949e-19,False
9080.463,3.5446495063351024e-18,4.121069184694774e-19,False
9081.808,-5.926849591558297e-19,3.968315934936221e-19,True
9082.806,3.067495384049942e-19,3.679800256819414e-19,False
9084.1455,-4.0772540703252255e-19,4.0502567115108427e-19,True
9085.132,6.305000600887438e-19,3.978670353635633e-19,True
9103.596,-8.685626045578301e-19,4.2860955099894397e-19,False
9104.61,2.2994036234030395e-18,3.9808566070192395e-19,False
9105.963,4.108300378822684e-19,4.0328729293275335e-19,True
9106.962,1.4169068742585387e-20,3.6801344815892285e-19,False
9107.981,-1.6504705350178676e-19,3.4695160450315155e-19,False
9108.31,4.436817305400857e-19,3.976572296423349e-19,True
9127.742,2.3266169743740817e-19,4.168555027001621e-19,False
9128.758,1.083599379464434e-18,3.9487675129414904e-19,True
9129.601,5.143984210390893e-19,4.1041460408868184e-19,True
9131.117,-3.1251115913781764e-20,3.63209472414347e-19,False
9132.473,2.7600550294045473e-19,4.066280629810395e-19,False
9134.9375,-7.511293611028839e-19,3.7148547871287227e-19,True
9151.888,8.241317924237473e-19,4.1927348439586256e-19,True
9152.905,1.2625829763187272e-18,3.902939654189247e-19,True
9154.571,6.919355685964375e-19,4.2499034926557225e-19,True
9155.274,1.1518616628745813e-19,3.6077509527058594e-19,False
9156.636999999999,-2.5639024104190605e-19,3.902747762728359e-19,False
9157.627,-1.540866041274301e-19,3.7821709747067004e-19,False
9176.034,2.553397833890938e-19,4.144155669225084e-19,False
9177.053,3.2262637332299443e-19,3.7372269509829286e-19,False
9178.427,8.650526326154979e-19,3.9827649922266886e-19,True
9179.43,4.65501654603992e-19,3.596845569045321e-19,True
9180.8,2.491881022158568e-19,3.8153327277183093e-19,False
9181.792,5.753475686174987e-19,3.8268549974127187e-19,True
9200.181,1.134307760075573e-18,4.111978906662979e-19,True
9200.929,6.785726682580874e-19,4.0662186913832867e-19,True
9202.581,8.43458663682727e-19,3.978908095386209e-19,True
9203.586,5.925453830694268e-20,3.5177386529266267e-19,False
9204.963,6.824036249311308e-19,3.886215478157785e-19,True
9205.957,7.559877392141509e-19,3.812700280535914e-19,True
9224.326,5.912660502484596e-19,4.075499600984056e-19,True
9225.362,2.4408876232177413e-19,3.648516777625304e-19,False
9226.735999999999,1.0181430628609564e-19,3.8623584621523967e-19,False
9227.742,-2.568654331356428e-19,3.502745676549398e-19,False
9229.127,-9.51578398108063e-20,3.8243079880665404e-19,False
9230.122,6.091412557290043e-19,3.6843560778012203e-19,True
9248.473,4.735502671800824e-19,4.0386526108979793e-19,True
9249.985999999999,6.71235418170765e-19,3.8627273947063726e-19,True
9250.891,1.22171769421561e-18,3.960872783169557e-19,True
9251.896999999999,-5.871064856559678e-20,3.511846410482709e-19,False
9253.29,4.8675117567688895e-19,3.8975774622651844e-19,True
9254.287,3.9663590907987115e-19,3.8177832873872543e-19,True
9272.618,6.538994149519406e-19,4.056604143306952e-19,True
9273.642,1.3016645435414654e-18,3.8122390460283004e-19,True
9274.593,4.1649559733853027e-19,3.963812994472046e-19,True
9276.055,5.626279977977708e-19,3.5523462917582364e-19,True
9277.454,-1.1291885798582003e-18,3.996446181084017e-19,False
9278.452,1.2018402804017612e-20,3.732209071485818e-19,False
9296.765,9.440518807901863e-19,4.107547498248374e-19,True
9297.788,8.98635974609917e-19,3.8093095323726883e-19,True
9299.429,8.564349016950162e-19,4.1928432310295098e-19,True
9300.21,2.6929863223088075e-19,3.525391161970077e-19,False
9301.617,4.575747194814831e-19,3.8470404800723754e-19,True
9302.616,-1.665486220723633e-19,3.665613759035529e-19,False
9320.91,5.076129491950745e-19,4.119063724611032e-19,True
9321.936,1.1305138752026135e-18,3.846873387547159e-19,True
9323.3545,5.107226790854402e-19,3.8634346591890896e-19,True
9324.365,9.916929200089599e-20,3.5920712882355726e-19,False
9325.78,6.385405917649921e-19,3.8362823157961277e-19,True
9326.780999999999,2.581827008277017e-19,3.6757627653152286e-19,False
9345.056999999999,1.5157161596633594e-18,4.1827738982318154e-19,True
9346.083,1.0813198925500899e-18,3.8908561518867114e-19,True
9347.509,1.3937298443415143e-18,3.979072663782332e-19,True
9348.521,6.004968167426485e-19,3.589807178544531e-19,True
9349.944,7.78360259233898e-19,3.8879691587715855e-19,True
9350.946,4.1934245900193286e-19,3.731089581266842e-19,True
9368.278,1.037183391146386e-18,4.1602466403044343e-19,True
9369.192,5.12693760741604e-19,4.337724701617904e-19,True
9371.663,1.7260399614558358e-18,4.082814485114885e-19,True
9372.678,1.0925249118874487e-18,3.697702417146165e-19,True
9374.107,4.826871394773385e-19,3.8717834526589934e-19,True
9375.110999999999,1.4249341536622055e-18,3.86032244103877e-19,True
9393.356,3.248087534401617e-19,4.639547912650034e-19,False
9395.818000000001,1.3678948240287572e-18,4.094890397033953e-19,True
9396.034,1.967967670355007e-19,3.9161969116709023e-19,False
9396.833,5.435669929153307e-19,3.7060452665586676e-19,True
9398.2705,4.755092563283381e-19,3.8640132101124093e-19,True
9399.276,1.1314431114878992e-18,3.7859977918694703e-19,True
9417.859,6.982466758052902e-19,4.3579855981403575e-19,True
9418.524,1.1193930316690943e-18,3.9799222908414615e-19,True
9419.973,1.0505925821221027e-18,4.03725671223401e-19,True
9420.989,2.8704113245123768e-19,3.609846559539043e-19,False
9422.434000000001,1.1083552072147307e-18,3.941166024417954e-19,True
9423.440999999999,6.666428953853438e-19,3.7485867531634277e-19,True
9441.641,1.1738425149940136e-18,4.243926669271084e-19,True
9442.671999999999,1.837646321540065e-18,4.025991474110925e-19,True
9444.127,1.0213206032571342e-18,4.0549764943601644e-19,True
9444.924,8.204662011156845e-19,3.952396540678575e-19,True
9446.597,9.400533783052083e-19,3.9947724541923755e-19,True
9447.605,1.1806290280087075e-18,3.8308646053775105e-19,True
9465.786,1.7244703378422218e-18,4.302574083289528e-19,True
9466.818000000001,1.2027158663958769e-18,3.9539919364734506e-19,True
9468.280999999999,1.2193793268765057e-18,4.1400881750670507e-19,True
9469.752,7.565900956002087e-19,3.849972965806096e-19,True
9470.76,7.292270376493303e-19,3.9652507179079093e-19,True
9471.7705,4.388200311616181e-19,3.866968276841813e-19,True
9488.768,-3.576043066225767e-19,4.158815179218482e-19,False
9489.926,1.326253573711114e-18,4.760435667539936e-19,True
9491.494,1.2949729703288443e-18,4.1488934246705434e-19,True
9493.457,4.3784987896181865e-19,3.7138551082281297e-19,True
9494.924,5.122448825585e-19,3.902130712944956e-19,True
9495.936,-2.655104113594855e-19,3.9115086027795754e-19,False
9514.071,1.517154360221019e-18,4.1399768820351153e-19,True
9516.966999999999,1.3597900075487136e-18,4.40332794759332e-19,True
9517.612,4.514855421588445e-19,3.752736849782893e-19,True
9518.375,5.749221696179125e-19,3.9578706949428793e-19,True
9519.087,6.168621717250699e-19,3.9606598033063597e-19,True
9520.101,-4.877424491968152e-20,3.960782806144429e-19,False
9537.285,9.743887190748892e-19,4.06410464336989e-19,True
9539.255,1.6606592444859515e-18,4.420338565143929e-19,True
9540.744,8.70078359318637e-19,4.080805268747961e-19,True
9541.769,7.602889412282068e-19,3.7448317347185257e-19,True
9543.25,1.7439239031637545e-19,4.0035303141055247e-19,False
9544.265,6.872549969234782e-19,3.9782118581633117e-19,True
9562.74,5.911742066927519e-20,4.0190717937725965e-19,False
9563.398000000001,1.2113995985000895e-18,3.864922982793092e-19,True
9564.898000000001,6.436011185057204e-19,4.108598955802695e-19,True
9565.925,5.038971236513818e-20,3.702579029879792e-19,False
9567.413,1.0735983316279498e-18,3.9477383040461966e-19,True
9568.235,1.3066299199956472e-18,4.2345750111722295e-19,True
9586.509,1.46555791979695e-18,3.89372784933089e-19,True
9587.546,1.5076498159792687e-18,3.7839316971637966e-19,True
9589.049,6.81349331424947e-19,4.66045306341473e-19,True
9590.08,4.51867650330173e-19,3.753201470333703e-19,True
9591.576,1.456173000631594e-18,3.985413973517724e-19,True
9592.911,1.410980777630385e-18,4.1161842962723976e-19,True
9610.654,6.271605469639463e-19,3.7438665860397035e-19,True
9611.693000000001,1.831199828940873e-18,3.747383614951449e-19,True
9612.346,7.486997142100148e-19,4.00750521909554e-19,True
9614.235,9.65558295551805e-19,3.7037700755195364e-19,True
9615.739,9.985628464476659e-19,4.020344676542159e-19,True
9616.76,1.4092322536948e-18,3.962347087261138e-19,True
9634.801,-2.791760183817001e-19,3.624064919386779e-19,False
9635.84,7.519566803586129e-19,3.5678872052573203e-19,True
9637.643,2.104378626859041e-19,4.0413878181213357e-19,False
9638.389000000001,1.0854679028908208e-18,4.1706711765995824e-19,True
9639.902,6.465085797534177e-19,3.986582663377603e-19,True
9640.924,8.35921173514861e-19,3.922167530246622e-19,True
9658.946,4.661049471787686e-19,3.581875315941864e-19,True
9659.987,1.021147432087546e-18,3.497943467641294e-19,True
9661.51,7.701359417483773e-19,3.824032722988092e-19,True
9662.539,1.3379659879539403e-19,3.633624397087643e-19,False
9664.065,9.5157181840149e-19,4.0681598299662725e-19,True
9664.415,1.4823718539464402e-18,4.139977437310293e-19,True
9683.093,1.4046269327789599e-19,3.487019840797702e-19,False
9684.134,8.416892194088414e-19,3.4285827844655443e-19,True
9685.664,1.1493664834110754e-18,3.804189226103647e-19,True
9686.694,9.727613852490754e-20,3.5396928375580624e-19,False
9687.924,9.775301055293387e-19,4.631674352412557e-19,True
9690.472,1.1146979983552203e-18,4.418764191911563e-19,True
9707.239,1.1057335501645629e-18,3.495009697633916e-19,True
9708.280999999999,1.3335755701574087e-18,3.4021478797936513e-19,True
9709.819,-3.942680659356774e-19,3.6596823307412007e-19,False
9710.851,3.4487424899644355e-19,3.4936206456156243e-19,False
9712.478000000001,7.882265250565397e-19,4.361073610005675e-19,True
9713.409,1.0186565687654759e-18,3.968905607462495e-19,True
9730.376,9.236764102987078e-19,3.41828352963097e-19,True
9732.428,6.8330680620816435e-19,3.3129232658265476e-19,True
9733.974,7.196725917273172e-19,3.7176319367337226e-19,True
9735.006,2.6083834177234743e-19,3.405879532405851e-19,False
9735.69,2.2414750142318548e-19,3.8937454333141043e-19,False
9737.574,7.580854324785315e-19,3.9146130531288402e-19,True
9756.146,7.734566591646814e-19,3.5291512546973787e-19,True
9756.575,1.0940478775407783e-18,3.262156212680669e-19,True
9758.128,1.3845651435246026e-18,3.59719800508286e-19,True
9759.162,9.735795508653022e-19,3.370318853655402e-19,True
9759.452,4.492126900192706e-19,4.293462667298663e-19,True
9761.738000000001,6.623901005246797e-19,3.8630390405739153e-19,True
9779.677,6.257092417817575e-19,3.2139625801507267e-19,True
9780.723,7.532742637984907e-19,3.205479698709557e-19,True
9782.282,1.5355205412641344e-18,3.445948563379225e-19,True
9783.317,1.4267739533057443e-18,3.295072815872985e-19,True
9785.317,1.5856354277734802e-18,4.64680661305076e-19,True
9785.903,5.990580227960393e-19,3.708404819511338e-19,True
9803.823,1.3213860073699949e-18,3.239484243335492e-19,True
9804.87,8.79181148958752e-19,3.1737842084030994e-19,True
9806.4375,1.3121448080502075e-18,3.41833973055095e-19,True
9807.473,6.180367056026767e-19,3.184852175491391e-19,True
9809.3955,7.974186164655263e-19,3.9348332026651403e-19,True
9810.067,4.411689850625514e-19,3.647333161612381e-19,True
9826.948,1.6078649619647418e-18,3.238837687185617e-19,True
9829.017,1.3852184384318476e-18,3.066661422287744e-19,True
9830.591999999999,1.461128636308253e-18,3.3838561265130433e-19,True
9831.629,6.548184716637578e-19,3.1372547335403337e-19,True
