LAMBDA,FLUX,FERROR,MASKGOOD
10745.471000000001,2.0972944205445387e-18,9.929940100377678e-19,True
10745.733999999999,5.46198611964326e-18,1.3672723409015323e-18,True
10746.094,2.3095604865941336e-18,1.3648805493317218e-18,True
10769.431,3.3596933802018485e-18,1.0524255150201215e-18,True
10769.921,2.313575175952383e-18,9.68594289612379e-19,True
10770.056,4.11700769453985e-18,1.3025984854318563e-18,True
10770.546999999999,-3.216122523823668e-19,1.3892289473803287e-18,False
10793.878,3.959877754365296e-18,1.036553126564658e-18,True
10794.37,3.656893476247468e-18,9.490988478801109e-19,True
10794.506000000001,3.68119918138015e-18,1.3094833336315838e-18,True
10794.999,-5.127091256897371e-19,1.3729886457509498e-18,False
10818.325,3.742982638588218e-18,1.0457694492620974e-18,True
10818.819,4.657713782412634e-18,9.40550777114644e-19,True
10818.957,9.94452894705309e-19,1.2943483975100298e-18,False
10819.452,5.942155095792867e-19,1.3777252626245944e-18,False
10842.771999999999,2.835908564459233e-18,1.0622402588848487e-18,True
10843.27,5.100078555275655e-18,9.25821415845255e-19,True
10843.408000000001,1.7325451943306012e-18,1.2660933697289303e-18,True
10843.905,1.1612458691855707e-18,1.4132270892678723e-18,False
10867.22,3.9433948824645495e-18,1.0781884076991647e-18,True
10867.719,3.690645131763136e-18,9.104783978257264e-19,True
10867.858999999999,-3.250704327860181e-19,1.2614373573505486e-18,False
10868.358,1.9456354301158504e-18,1.3672055693214507e-18,True
10891.667,3.5287364921161945e-18,1.0612990401881983e-18,True
10892.168,4.396245755871342e-18,9.11301452540275e-19,True
10892.311000000003,1.2314172799577518e-18,1.249108986474918e-18,False
10892.812,1.8125300664110725e-18,1.4018784886525478e-18,True
10916.114,4.6224184955636046e-18,1.0776153215132684e-18,True
10916.617,4.524489531327027e-18,9.015982608036995e-19,True
10916.761,2.7253293599281647e-18,1.2031473521068844e-18,True
10917.265,5.4462608209229576e-18,1.4582581056107169e-18,True
10940.562,5.9563671326664925e-18,1.0934856741345428e-18,True
10941.067,5.771755565814821e-18,8.906170113806373e-19,True
10941.212,3.9679859499857216e-18,1.2139023029366195e-18,True
10941.716999999999,3.4506600349320454e-18,1.4745966636446009e-18,True
10965.008999999998,6.262633846903461e-18,1.1117734868104908e-18,True
10965.517,4.051384910502168e-18,8.715109982113667e-19,True
10965.663,6.632012899673965e-18,1.1995346938828686e-18,True
10966.17,4.196532395185983e-18,1.4806759037702747e-18,True
10989.456,2.5905576701613427e-18,1.0980473725051799e-18,True
10989.966,3.34692790537492e-18,8.615384284342824e-19,True
10990.114,8.630549796592494e-19,1.1475062731823992e-18,False
10990.623,6.981596996300848e-19,1.4142346843074158e-18,False
11013.902,2.6662868323725358e-18,1.1104573722614258e-18,True
11014.416000000001,4.303500249428364e-18,8.621493273486095e-19,True
11014.565,3.0518735928214903e-18,1.1674715380968684e-18,True
11015.076000000001,1.883819963363241e-18,1.4264402912607042e-18,True
11038.35,4.814123434210276e-18,1.1220440624414943e-18,True
11038.865,4.427121202721544e-18,8.6420029954865695e-19,True
11039.016000000001,6.4847298619626165e-19,1.1652665991084438e-18,False
11039.528999999999,2.657132581641316e-18,1.4375100624749406e-18,True
11062.796999999999,5.1210862909762995e-18,1.1369067466501548e-18,True
11063.313999999995,3.841706515624489e-18,8.574819550959868e-19,True
11063.466999999999,3.2515061522384656e-18,1.1781058055515842e-18,True
11063.981000000002,5.027970171629856e-18,1.472225992335859e-18,True
11087.243999999999,3.75633857266374e-18,1.1387363126740812e-18,True
11087.765,3.120977101408709e-18,8.48210928784684e-19,True
11087.918,3.537698757407426e-18,1.1330521046932562e-18,True
11088.435,1.4860758722091659e-18,1.4805747518947099e-18,True
11111.691,2.0290381375137643e-18,1.1422503899004803e-18,True
11112.214,2.339300184846581e-18,8.397757537791532e-19,True
11112.368,2.498921210594741e-18,1.1195657982687711e-18,True
11112.888,1.5216501960879444e-18,1.4682968999301912e-18,True
11136.139,4.209798256751284e-18,1.2283688322849222e-18,True
11136.663,2.835897495674256e-18,8.280751779108958e-19,True
11136.817,2.378725580946216e-18,1.130843272046188e-18,True
11137.341,-1.0715937927735772e-18,1.5274453565164646e-18,False
11150.0625,2.009072663653026e-18,1.9356007284623924e-19,True
11160.581,4.007506656520525e-18,1.17732555531746e-18,True
11161.107,3.6728425147253856e-18,8.466153012237143e-19,True
11161.267,1.0004171403721927e-18,1.1155078442023612e-18,False
11161.792,3.5727880140889745e-18,1.4953311776315183e-18,True
11185.028,2.225546929346434e-18,1.143166768253364e-18,True
11185.552,3.292513888581869e-18,8.352780358642948e-19,True
11185.718,2.0615585235758894e-18,1.1275517451959948e-18,True
11186.243999999999,1.5361135862267246e-18,1.4588474608433556e-18,True
11195.993,1.4193837393781366e-18,2.366465272858867e-19,False
11196.242,2.1603587123854717e-18,2.083879333798305e-19,True
11196.545,1.5964513322252596e-18,2.609931534375151e-19,True
11196.793,1.8726398149504595e-18,1.8357629860479287e-19,True
11209.476,1.9459282660350422e-18,1.1226564566048348e-18,True
11210.001,3.304336965554106e-18,8.3713940349296015e-19,True
11210.168,1.6350593914588027e-18,1.112157765774295e-18,True
11210.697,2.6476496851269157e-19,1.4386750528860827e-18,False
11233.923,2.30493174071822e-18,1.0948329025681213e-18,True
11234.451000000001,3.2164811471385392e-18,8.3096279433694e-19,True
11234.618999999999,-2.2886363042043117e-18,1.1019602557873769e-18,False
11235.15,7.181222778013913e-19,1.4173345612744206e-18,False
11242.714,2.2354859470967856e-18,2.344574958963376e-19,True
11242.97,2.120354107299361e-18,2.0614076379732656e-19,False
11243.268999999998,1.7119957752190842e-18,2.59413174128718e-19,True
11243.523000000001,2.144875981420736e-18,1.8103315261761158e-19,False
11258.37,2.95554358566339e-18,1.082091868465822e-18,True
11258.9,2.1050410073139035e-18,8.251332227421749e-19,True
11259.07,-1.5053324503523228e-18,1.0871700879777187e-18,False
11259.604,1.8016704275932374e-18,1.3992314258639326e-18,True
11282.816,2.0152522336192403e-18,1.0640922929467928e-18,True
11283.35,1.768465024363674e-18,8.315919250224894e-19,True
11283.521,4.6888099489450175e-18,1.1258479234064659e-18,True
11284.056,1.032622776650315e-18,1.3702711706798163e-18,False
11289.435,2.5244859192082794e-18,2.3320730395434996e-19,True
11289.697,2.0384053785975645e-18,2.037530513760728e-19,True
11289.993,1.8234518323989086e-18,2.574971970553198e-19,True
11290.255,2.1040075394936336e-18,1.7734261827262174e-19,True
11336.155,2.058692005787065e-18,2.244030151119336e-19,True
11336.426000000001,2.008893473522394e-18,2.019802867448791e-19,True
11336.716999999999,1.5609709647898336e-18,2.530545313667451e-19,True
11336.985,2.0055671023373663e-18,1.7345958631823546e-19,True
11382.876,2.0787723757099073e-18,2.206823146736216e-19,True
11383.153999999999,2.1083695625733207e-18,2.0075515938778398e-19,True
11383.438999999995,1.5931418152582555e-18,2.5385485395924196e-19,True
11383.716999999999,2.067896348608588e-18,1.6946652077178033e-19,True
11429.597,2.826107063997008e-18,2.228350942533493e-19,True
11429.882,2.161239782749252e-18,2.0016491996196443e-19,True
11430.163,2.1371393631603944e-18,2.5487294358276484e-19,True
11430.447,2.1639060454978858e-18,1.6759422264415864e-19,True
11476.318000000001,2.370201099135648e-18,2.2196824826541384e-19,True
11476.608999999999,2.471908604574363e-18,2.0273366906287e-19,True
11476.886999999999,2.1836671917725638e-18,2.536433691752214e-19,True
11477.178999999998,2.351118083877494e-18,1.6737189988075045e-19,True
11523.038999999999,2.175521977263477e-18,2.1622816205990847e-19,True
11523.338,2.669509095696205e-18,2.0570580061239147e-19,True
11523.61,2.2750238793396763e-18,2.564301891735389e-19,True
11523.909,2.629805690457341e-18,1.6878504630695748e-19,True
11569.76,2.282915205163149e-18,2.1664730004234104e-19,True
11570.065,2.4403753843356966e-18,2.0299032747745647e-19,True
11570.333999999999,2.537298177428661e-18,2.575362096876241e-19,True
11570.641000000001,2.5115580620437606e-18,1.66231019294732e-19,True
11616.48,2.1208006340477383e-18,2.1100692312483e-19,True
11616.793,2.447104263028077e-18,2.030024159633453e-19,True
11617.058,2.534734339934883e-18,2.611509606913209e-19,True
11617.371000000001,2.6540432277239797e-18,1.6503951438139242e-19,True
11663.201000000001,2.3287813216080315e-18,2.0990635976453865e-19,True
11663.521,2.5640363962453047e-18,2.0297596722706565e-19,True
11663.694,2.0960359230938167e-18,2.6620933937848125e-19,True
11664.101999999999,2.668579095914117e-18,1.6271995820143006e-19,True
11707.306,1.8799045762745604e-18,1.4834703182534352e-19,False
11709.921999999999,2.9515819643594354e-18,2.0696973751925559e-19,True
11710.25,2.497258485311998e-18,1.9978657496401639e-19,True
11710.508999999998,1.6647095875086889e-18,2.9664488875986434e-19,True
11756.643,2.7486205921359926e-18,1.9835890003848195e-19,True
11756.978000000001,2.4366410356331947e-18,1.9618929858552018e-19,True
11758.368999999999,2.083064492043014e-18,2.4587088090349364e-19,True
11760.425,1.9227463677149247e-18,1.416590957551243e-19,False
11803.363000000001,2.830750467360824e-18,1.967980884726512e-19,True
11803.705,2.5905760728771726e-18,1.956305688540807e-19,True
11803.952,3.0264465365587718e-18,2.5106144441772173e-19,True
11804.765,2.8084288388165307e-18,1.578886522190713e-19,True
11850.085,2.752118619884085e-18,1.9165071407221225e-19,True
11850.434,2.6796208400675774e-18,1.9571459922975224e-19,True
11850.676000000001,2.2620222774030903e-18,2.484116866199713e-19,True
11851.025,2.6960172385830755e-18,1.5145040972089654e-19,True
11895.186000000005,2.6802804470742216e-18,2.004575153314153e-19,True
11896.357,2.451870621363073e-18,1.8484033302620496e-19,True
11897.399,2.6677463896592766e-18,2.5073674818787433e-19,True
11897.757,2.492833296989234e-18,1.4798649715100946e-19,True
11943.133,2.8983556364719417e-18,2.1390038109965046e-19,True
11944.083,2.700510344022333e-18,1.889206426158162e-19,True
11944.122,2.1775578980973687e-18,2.451033945377826e-19,True
11944.487,2.4009537880412888e-18,1.4751296045349373e-19,True
11990.247,2.3292271110800797e-18,1.7983624616840128e-19,True
11990.846000000001,2.9522290473418437e-18,2.461916933497898e-19,True
11991.219,2.2028316929001336e-18,1.4562973831726535e-19,True
11992.233999999999,2.422140983726677e-18,1.985053131231384e-19,True
12035.686000000005,5.616274287933882e-19,3.293596278659437e-19,False
12036.968,2.5998833063999394e-18,1.8265741649259139e-19,True
12037.344,2.347892810252515e-18,1.891904596213576e-19,True
12037.948999999999,2.314684167502703e-18,1.4368571407696414e-19,True
12077.798,2.0996634257715544e-18,1.3208648265776015e-19,True
12083.6875,2.191132498719064e-18,1.7601197219342963e-19,True
12084.07,2.2692657917911045e-18,1.8682062303407387e-19,True
12087.176000000001,2.1660786330778785e-18,2.406797855085802e-19,True
12130.407,2.6957119847375997e-18,1.796141607871445e-19,False
12130.798,2.0761538680007243e-18,1.8549669446220803e-19,True
12130.871000000001,1.0771137113363057e-18,2.970305676961721e-19,False
12138.753999999999,1.964473635530894e-18,1.248305290851355e-19,True
12177.128,2.5426997516359955e-18,1.7594931803158816e-19,True
12177.526000000002,2.222174872373372e-18,1.8461243729724523e-19,True
12177.726,2.252622509132556e-18,1.3840123597869904e-19,True
12178.919,2.012006358861036e-18,2.2970408508774994e-19,True
12222.851,1.6450016173674502e-18,1.8767198493795406e-19,True
12224.253999999999,2.387051046268255e-18,1.813616251589944e-19,True
12224.464,2.174305939913318e-18,2.2707182551430787e-19,True
12225.268,2.0028341477454167e-18,1.3359876797537294e-19,True
12261.2705,1.796231562876903e-18,1.747872792913139e-19,True
12271.1875,2.1411127147170247e-18,2.228259176323657e-19,True
12271.596000000001,1.9752144570788203e-18,1.3040663814419587e-19,True
12272.378999999999,2.00284061696967e-18,1.7029016924173911e-19,True
12316.805,1.928680194485513e-18,1.6661017565218288e-19,True
12317.91,2.3095208450003543e-18,2.193608064501767e-19,True
12318.327,2.31118165360977e-18,1.3267929803516438e-19,True
12327.201000000001,1.4313784515327606e-18,1.7723673833011038e-19,True
12362.493999999999,2.129333401679151e-18,1.701192159006139e-19,True
12364.618,1.6445356186939137e-18,1.614408079567257e-19,True
12364.633999999998,1.744819730412522e-18,2.1029247059023893e-19,True
12365.058,2.1543974670554148e-18,1.291946274272284e-19,True
12410.731000000002,1.766316224564325e-18,1.6204736284818742e-19,True
12411.357,1.609960678504409e-18,2.0726615745142426e-19,True
12411.788999999999,1.86483867502084e-18,1.2643033921284342e-19,True
12412.801000000001,2.1134197313070944e-18,1.6821804829349358e-19,True
12457.453000000001,1.795753390741394e-18,1.6050215115346844e-19,True
12457.893999999998,1.9388638943898816e-18,1.594182704671397e-19,True
12458.081,1.4982059563552237e-18,2.021403029105528e-19,True
12458.52,1.6333846843365599e-18,1.2420637519432351e-19,True
12504.173999999999,1.5954713254756962e-18,1.5837239791079369e-19,True
12504.621000000001,1.83006691151732e-18,1.5652277072831412e-19,True
12504.805,1.9393952115256184e-18,2.0302785641527379e-19,True
12505.251,1.5042595233387236e-18,1.2339508024062275e-19,True
12550.895,1.3799135167176326e-18,1.561590440015613e-19,True
12551.35,1.7606480535418695e-18,1.5320371152820454e-19,True
12551.528999999999,1.6951830395091571e-18,1.9884868266589518e-19,True
12551.981000000002,1.480215011931856e-18,1.2223627422383824e-19,True
12597.615,1.165825169720919e-18,1.5598032080606935e-19,True
12598.077,1.6863993258612644e-18,1.511804844939821e-19,True
12598.253,1.3212181574206715e-18,1.9380031757179156e-19,True
12598.713,1.592640244175743e-18,1.2295214641594743e-19,True
12644.336000000001,1.024977545826639e-18,1.5453584100141195e-19,True
12644.805,1.5018492552802073e-18,1.487315540224111e-19,True
12644.976999999999,1.492237153913718e-18,1.9244514019145518e-19,True
12645.443000000001,1.2514404297138172e-18,1.21238779589804e-19,True
12691.007,1.489060553983081e-18,1.6007135186213684e-19,True
12691.533000000001,1.1005463559687955e-18,1.439976271688688e-19,True
12691.698999999999,1.3416773725077571e-18,1.8916125861167007e-19,True
12692.175,1.2309587262864743e-18,1.2072018198917805e-19,True
12737.837,1.4397565512486712e-18,1.5679163700331606e-19,True
12738.261,1.070818406841605e-18,1.4015929551442573e-19,True
12738.423,1.2233480106640428e-18,1.8702388708814166e-19,True
12738.905,1.4907228420421358e-18,1.2109198987402398e-19,True
12784.498,9.186644413570594e-19,1.5217058711788313e-19,True
12784.988000000001,1.0467167625052695e-18,1.3612831257203545e-19,True
12785.146,1.0516469486385149e-18,1.7752517454389039e-19,True
12785.636,1.3228454359834236e-18,1.1964118516487835e-19,True
12831.22,9.250990998009306e-19,1.512629121324018e-19,True
12831.716999999999,1.0789809803125511e-18,1.3441761593133091e-19,True
12831.87,9.093108371885049e-19,1.7464561033289635e-19,True
12832.367,1.1297329742906078e-18,1.1864369280539498e-19,True
12877.94,1.0639465857285857e-18,1.548329151679416e-19,True
12878.445,9.8319551160329e-19,1.3237826056165984e-19,True
12878.594,1.0240145683203115e-18,1.7150254187790688e-19,True
12879.098,1.1040764128423054e-18,1.1715877408446465e-19,True
12924.661,1.096414681599356e-18,1.526692327417714e-19,True
12925.173,1.1309584949168404e-18,1.3165653926793412e-19,True
12925.317,5.281591723433121e-19,1.696192952703363e-19,True
12925.829,1.0256678178614514e-18,1.1608154741060483e-19,True
12971.382,8.120388667985504e-19,1.4718228083078955e-19,True
12971.9,1.2845229609247455e-18,1.3101123178269133e-19,True
12972.041000000001,8.44757129835442e-19,1.6946155653517606e-19,True
12972.56,1.0952170367050523e-18,1.1674112356619275e-19,True
13018.103000000001,1.252650999752899e-18,1.5061245889543697e-19,True
13018.628999999999,1.2509702670263023e-18,1.2964498445693336e-19,True
13018.765,1.0110595945878968e-18,1.6656318352588529e-19,True
13019.29,9.447129462283091e-19,1.163505780454441e-19,True
13064.788999999999,1.1450774308765722e-18,1.500953679502851e-19,True
13065.356000000002,1.17758039519394e-18,1.2552652030330992e-19,True
13065.489,9.882299667660457e-19,1.627183221909971e-19,True
13066.021,8.770918681476099e-19,1.154970743225352e-19,True
13111.586000000001,1.1454361944493768e-18,1.498049285000965e-19,True
13111.652,4.729745512355896e-19,1.7422162452289734e-19,True
13112.085,9.573075426513091e-19,1.2211827039381914e-19,True
13112.752,8.413544039317418e-19,1.1308123035996903e-19,True
13158.265,9.497588776892923e-19,1.487695864124641e-19,True
13158.798,1.0975517706098204e-18,1.1665926099985815e-19,True
13158.8125,7.313815280004538e-19,1.1845325415941928e-19,True
13159.999,5.25183999877758e-19,1.5468190356871348e-19,True
13204.985,6.998659364084025e-19,1.4451435464717768e-19,True
13205.541000000001,6.874486116562952e-19,1.1775964160857514e-19,True
13205.659,8.201171065522768e-19,1.541780825798522e-19,True
13206.868999999999,1.1590976904333305e-18,1.179502822222178e-19,False
13251.706,5.158284456464831e-19,1.4499666422548284e-19,True
13252.268999999998,9.069178449915643e-19,1.1716880446116203e-19,True
13252.383,8.323973116544342e-19,1.497909736394852e-19,True
13252.945,7.87459693626309e-19,1.1136728587011043e-19,False
13297.973,5.774073245952588e-19,1.5662729308142738e-19,False
13298.996000000001,8.603652616086048e-19,1.144003792624435e-19,False
13299.106000000002,6.729432114082178e-19,1.46064035514191e-19,True
13299.676000000001,7.616332084342682e-19,1.1173582815509623e-19,False
13343.838,7.244132301708798e-19,1.1245484958760305e-19,True
13345.83,6.253563014440807e-19,1.4716742523454035e-19,True
13345.851,5.58836615442077e-19,1.4756244123805474e-19,True
13346.407,8.674392466054478e-19,1.1259545704014971e-19,True
13391.868,3.6314234321734507e-19,1.471562824366531e-19,True
13392.553999999998,4.0802381309662358e-19,1.485113524667106e-19,True
13393.138,7.14570552505573e-19,1.1263314280282163e-19,True
13394.226,7.887124685330375e-19,1.118881170374761e-19,True
13438.589,7.627332607913581e-19,1.4564048816445472e-19,True
13439.181,7.691255417976858e-19,1.0990877625158239e-19,True
13439.277,5.960480836815709e-19,1.421445093746063e-19,True
13439.868,4.194012837971446e-19,1.118315847642564e-19,True
13485.31,6.227436784106943e-19,1.4312898818914938e-19,True
13485.909,5.867472469280803e-19,1.0629904206124047e-19,True
13486.002,1.001799345588013e-18,1.4094065819322732e-19,True
13486.6,6.333426547952509e-19,1.127103928918968e-19,True
13532.013,6.354065769309917e-19,1.4439100771223375e-19,True
13532.636999999999,7.631767706182505e-19,1.0540915818671903e-19,True
13532.726,5.384761846224934e-19,1.3611182089942285e-19,True
13533.33,8.913024467208548e-19,1.1369272997418518e-19,True
13578.774,7.128929811474153e-19,1.455895558841731e-19,True
13579.364,6.216439470021202e-19,1.043329095887159e-19,True
13579.448,6.970328906342338e-19,1.3819818506557554e-19,True
13580.061000000005,7.5876317654365545e-19,1.1195279394914333e-19,True
13625.472,7.630043424375804e-19,1.4448621227967028e-19,True
13626.093,2.1827224721943387e-19,1.0464518214015646e-19,False
13626.171999999999,4.948973095546474e-19,1.3456566406273025e-19,True
13626.792,7.258241249543841e-19,1.1332959792224289e-19,True
13672.192,1.03025344221642e-18,1.4763796556409526e-19,True
13672.567,6.735719483935854e-19,1.425990304499505e-19,True
13672.821000000002,2.694891652551108e-19,1.0584867207926452e-19,True
13673.521999999999,6.234433571430671e-19,1.1258497863412304e-19,True
13718.913,8.060345943203287e-19,1.4848887401588464e-19,True
13719.548999999999,6.344905887531131e-19,1.0397531796339707e-19,True
13720.088,3.9040113781717475e-19,1.3381868646401784e-19,True
13720.253,5.75860799751606e-19,1.125930153629202e-19,True
13765.635,7.323555522612319e-19,1.480727379585663e-19,True
13766.276000000002,5.798702044963496e-19,1.0167462085807957e-19,True
13766.343,7.340504902946145e-19,1.3293169217218894e-19,True
13766.983999999999,4.714213916853117e-19,1.1302299437589342e-19,True
13812.355,6.373978607380395e-19,1.4840502669313395e-19,True
13813.005,4.501667357219334e-19,1.0097339968775656e-19,True
13813.066,6.919325688399571e-19,1.3338491504842366e-19,True
13813.715,5.602234243727696e-19,1.1531834311114525e-19,True
13858.538,7.107244679848383e-19,1.8042548158084495e-19,True
13859.732,4.287538315918274e-19,1.0046616877602383e-19,True
13859.791000000001,5.124731846690564e-19,1.3027175393084499e-19,True
13860.445,7.042443166526443e-19,1.1592701948976227e-19,True
13906.03,5.69786501854381e-19,1.0076190160918437e-19,True
13906.515,2.435657584705564e-19,1.3269525166254632e-19,True
13907.091,4.725584385220574e-19,1.512481753743393e-19,True
13907.165,7.631690053413423e-19,1.1607611456768234e-19,True
13952.518,7.413526221021784e-19,1.5203729609069872e-19,True
13953.238000000001,3.56158053109312e-19,1.2866322919813616e-19,True
13953.6045,4.7636850702868325e-19,9.979939210500538e-20,True
13953.918,6.232533690757007e-19,1.156954055301853e-19,True
13999.238000000001,6.218926356915568e-19,1.5101067647189414e-19,True
13999.917,3.7358114069487184e-19,9.746267536556476e-20,True
13999.962,4.797538020003879e-19,1.2500782505245319e-19,True
14000.639,6.9237133745886495e-19,1.164468862536622e-19,True
14045.958999999999,6.026033592811634e-19,1.5077723384405404e-19,True
14046.645,5.581833177559369e-19,9.638394515357321e-20,True
14046.686000000005,4.900817439219556e-19,1.2204659614569426e-19,True
14047.008999999998,7.10788707754042e-19,1.1639961624763268e-19,True
14092.68,7.064935894500233e-19,1.523468462414015e-19,True
14093.372,5.620638061094089e-19,9.551732261506199e-20,True
14093.408000000001,6.124159706879375e-19,1.2154869317650786e-19,True
14094.409,6.484715309618599e-19,1.1610666906816696e-19,True
14139.4,6.76266130731028e-19,1.5393719605150042e-19,True
14140.101,3.768034552698909e-19,9.499314698845419e-20,True
14140.132,7.372510666323451e-19,1.2144415497897187e-19,True
14140.83,6.733238388646324e-19,1.1439275665649284e-19,True
14186.121000000001,4.6141935309474965e-19,1.5003409605984668e-19,True
14186.828000000001,2.1508526499259566e-19,9.512582256724279e-20,False
14186.855,1.0227022738440127e-18,1.2178372086681426e-19,False
14187.562,7.63827096344024e-19,1.1563937132838135e-19,True
14232.841999999999,6.342500348939308e-19,1.4901741703278045e-19,True
14233.556999999999,2.9788097381812747e-19,9.12267807511426e-20,False
14233.579,7.293431946338708e-19,1.19685468053099e-19,True
14234.292,1.1328927078079677e-18,1.183243343383492e-19,True
14279.5625,8.062650575463294e-19,1.5147528099479108e-19,True
14280.284,4.949967591541665e-19,8.947903748349943e-20,False
14280.303999999998,9.406812670006807e-19,1.1923930528340085e-19,True
14281.021999999999,1.073230204670867e-18,1.1781524917411399e-19,True
14326.283000000001,1.014298351800355e-18,1.5257067700581819e-19,True
14327.013,7.36304252838002e-19,9.023603503993873e-20,True
14327.027,7.457313028263979e-19,1.2120936953305632e-19,True
14327.753999999999,7.911552750116434e-19,1.1548064215141291e-19,True
14373.003999999999,1.0256846642778377e-18,1.5240152700354632e-19,True
14373.74,5.485837990509371e-19,8.890207689047768e-20,True
14373.751,9.49741771476544e-19,1.1730743231481142e-19,True
14374.483999999999,6.490596340521726e-19,1.138236523899846e-19,True
14419.725,9.949034626949623e-19,1.5344615702846044e-19,True
14420.468,5.549240668657078e-19,8.788368755497459e-20,True
14420.475,6.997589794061486e-19,1.1447373716774247e-19,True
14421.215,8.434732372627587e-19,1.1602452911451635e-19,True
14466.445,1.0076211793747224e-18,1.5383258912024182e-19,True
14467.196000000002,8.68392741688107e-19,8.972483435415945e-20,True
14467.198,8.082227087887847e-19,1.1447128818571022e-19,True
14467.946000000002,8.213218619694678e-19,1.1651584381903875e-19,True
14513.166000000001,6.227090528572435e-19,1.5180907442034744e-19,True
14513.921,8.329616836338998e-19,1.141093296598207e-19,True
14513.925,7.82664680927527e-19,8.934582580549912e-20,True
14514.677,7.6691927592959495e-19,1.17169255877981e-19,True
14559.886999999999,7.1410713537077665e-19,1.5428398189142346e-19,True
14560.645,7.769515925555248e-19,1.1434531552282275e-19,True
14560.646,6.968785873839521e-19,8.84088163197548e-20,True
14561.407,7.684691394870268e-19,1.1877352557581248e-19,True
14606.606000000002,8.046068028126869e-19,1.5412164027413908e-19,True
14607.368,3.673592917645783e-19,1.1325929718400524e-19,True
14607.375,5.791616604344374e-19,8.77420229858729e-20,True
14608.136999999999,6.883283661430553e-19,1.1875342677394699e-19,True
14653.327,8.190580602927684e-19,1.5371120544250662e-19,True
14654.091,9.867947289955115e-19,1.1575890370577175e-19,True
14654.103000000001,5.62392807294935e-19,8.758379139053914e-20,True
14654.867,5.848616526988981e-19,1.1642247073345776e-19,True
14700.048,6.321021008539646e-19,1.498019668004021e-19,True
14700.813999999995,8.84243354175237e-19,1.1472106680812175e-19,True
14700.831,7.062116796799238e-19,8.906679439757737e-20,True
14701.598,7.400761602247743e-19,1.1654228910261244e-19,True
14746.768999999998,4.68110194809337e-19,1.4713550925221507e-19,True
14747.538,5.552214927010049e-19,1.1342037407984525e-19,True
14747.559,7.389303291647042e-19,8.951707229283308e-20,True
14748.328000000001,9.040674067493064e-19,1.1691267273156238e-19,True
14793.489,7.551789972427914e-19,1.5166204894085207e-19,True
14794.261999999999,3.835256915153274e-19,1.1229988995940543e-19,True
14794.286,7.009708579290625e-19,8.943301589971195e-20,True
14795.06,7.873886672805439e-19,1.1595920560528086e-19,True
14840.21,8.039877196048254e-19,1.4690474056362106e-19,True
14840.985,5.560385592800133e-19,1.1332540309082374e-19,True
14841.015,5.30073312520876e-19,8.878212733152755e-20,True
14841.79,6.619025374279172e-19,1.1352955682481079e-19,True
14886.931,8.346892884594743e-19,1.4778729920239472e-19,True
14887.708999999999,6.686209301348091e-19,1.1379485443864795e-19,True
14887.742,6.203130417868463e-19,8.880329220850782e-20,True
14888.521,8.212540833185005e-19,1.1303727924250434e-19,True
14933.652,3.704315543566973e-19,1.4035827986845203e-19,True
14934.433,5.62302650931689e-19,1.1356757645197694e-19,True
14934.471000000001,6.748268562935265e-19,8.816645923918716e-20,True
14935.252,7.761142465888075e-19,1.11131776396628e-19,True
14980.373,9.811312838651665e-19,1.4488398512935634e-19,True
14981.156,7.378539345758868e-19,1.1225211997736671e-19,True
14981.198999999999,7.152631082143104e-19,8.844649414169517e-20,True
14981.948999999999,5.372873040431971e-19,1.0841679569081126e-19,True
15027.094,9.02295017993054e-19,1.417339568140025e-19,True
15027.88,4.818565179305381e-19,1.1145509474189515e-19,True
15027.927,6.844226666663687e-19,8.839780374782083e-20,True
15028.745,6.305073077157275e-19,1.0857278196050453e-19,True
15073.813999999995,5.385740510047782e-19,1.412018711231082e-19,True
15074.604,6.588535032324504e-19,1.1305036434452992e-19,True
15074.653999999999,7.060515837415373e-19,8.798748813384984e-20,True
15075.444,6.193601119938009e-19,1.0710031987659683e-19,True
15120.535,7.355920349329629e-19,1.4874315919778186e-19,True
15121.283000000001,5.314728087092775e-19,1.2076325755440868e-19,True
15121.383,8.26907672217784e-19,8.927980024107198e-20,True
15122.175,4.917133576939192e-19,1.055525290840698e-19,True
15167.256000000001,5.856970087729742e-19,1.3295764839691928e-19,True
15168.101,5.978342737167842e-19,1.1382932766728412e-19,True
15168.11,6.985206875410852e-19,8.878745105969575e-20,True
15168.905,4.683417434404978e-19,1.0804974022268527e-19,True
15213.976999999999,3.7583866999281093e-19,1.3316174299357554e-19,True
15214.774,7.259229053799336e-19,1.1334671549236444e-19,True
15214.839,5.4822919782704475e-19,8.786626782132146e-20,True
15215.636999999999,3.7950256826849027e-19,1.1055503923577194e-19,True
15260.697,8.536381030236715e-19,1.3578165934735455e-19,True
15261.498,7.17756494767762e-19,1.1355842589234464e-19,True
15261.566,5.047925252489407e-19,8.738837831716965e-20,True
15262.367,4.796318618019668e-19,1.0533765776162355e-19,True
15307.16,3.612405989467561e-19,1.476071350759104e-19,True
15307.742,5.569150907113818e-19,1.1703181866211022e-19,True
15308.295,3.9914778365573508e-19,8.775519626142846e-20,True
15309.098,5.19110073638342e-19,1.019548863088338e-19,True
15353.83,5.468514108850379e-19,1.0395291857112263e-19,True
15354.743,6.085917003899114e-19,1.3133603669984006e-19,True
15355.021999999999,2.0290783836034347e-19,8.976699691440238e-20,True
